"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.rt","key_resp_PM.rtFirst","key_resp_PM.corr","key_resp_PM.lenient","key_resp_recognition.keys","key_resp_recognition.rt","key_resp_recognition.corr","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","lion","l","No","",NA,NA,NA,NA,3,0,3,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd']",0,"[9.279997902922332e-05, 1.3501049000187777]",9.27999790292233e-05,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","lion","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.1671844999946188]",1.16718449999462,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","black","l","No","",NA,NA,NA,NA,3,0,3,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.1002635000040755]",1.10026350000408,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.9836977999948431]",0.983697799994843,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","black","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.1503516000229865]",1.15035160002299,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","field","l","No","",NA,NA,NA,NA,3,0,3,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.133726600004593]",1.13372660000459,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.8172336000134237]",0.817233600013424,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","field","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.033694799989462]",1.03369479998946,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","excuse","l","No","",NA,NA,NA,NA,3,0,3,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.3505202000087593]",1.35052020000876,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0170647000195459]",1.01706470001955,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.9006035999918822]",0.900603599991882,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","woman","l","No","",NA,NA,NA,NA,3,0,3,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.9175461999839172]",0.917546199983917,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","city","l","No","",NA,NA,NA,NA,3,0,3,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0836569999810308]",1.08365699998103,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","woman","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.117316399991978]",1.11731639999198,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","","","","",NA,NA,NA,NA,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"y",10.38037910001,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","lion","l","No","",NA,NA,NA,NA,4,0,4,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd']",0,"[1.0166496000019833, 1.2503346999874339]",1.01664960000198,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.1336450999951921]",1.13364509999519,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","lion","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.400355399993714]",1.40035539999371,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","black","l","No","",NA,NA,NA,NA,4,0,4,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.301110600004904]",1.3011106000049,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1671575999935158]",1.16715759999352,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","black","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.1341347999987192]",1.13413479999872,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","field","l","No","",NA,NA,NA,NA,4,0,4,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.4668413999897894]",1.46684139998979,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.4006260000169277]",1.40062600001693,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","field","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.083373900008155]",1.08337390000816,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","excuse","l","No","",NA,NA,NA,NA,4,0,4,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.6339293000055477]",1.63392930000555,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1337866999965627]",1.13378669999656,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.1337069000001065]",1.13370690000011,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","woman","l","No","",NA,NA,NA,NA,4,0,4,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0838705000060145]",1.08387050000601,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0671430999937002]",1.0671430999937,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","woman","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[0.9338660000066739]",0.933866000006674,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","","","","",NA,NA,NA,NA,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"n",6.4836929999874,"",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"space",3.31688110000687,"",NA,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","plane","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"None",0,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"None",0,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","plane","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"None",0,"",NA,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","alien","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[2.6502149000007194]",2.65021490000072,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","dark","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.1337927000131458]",0.133792700013146,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","alien","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l', 'd']",0,"[1.5840292999928351, 1.8503217999823391]",1.58402929999284,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","clothing","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.01718220001203]",1.01718220001203,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","serious","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.8010510999883991]",0.801051099988399,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","clothing","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",0,"[0.8169775000133086]",0.816977500013309,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","stomach","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.8338225999905262]",0.833822599990526,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.8004070000024512]",0.800407000002451,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","stomach","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",0,"[0.8673134999989998]",0.867313499999,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","wonder","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9337570999923628]",0.933757099992363,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.7839880000101402]",0.78398800001014,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","wonder","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",0,"[1.133886600000551]",1.13388660000055,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9168044000107329]",0.916804400010733,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","column","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9837486000033095]",0.98374860000331,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","pencil","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9169935999962036]",0.916993599996204,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","trust","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9003793000010774]",0.900379300001077,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.1004576999985147]",1.10045769999851,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","trust","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.183769700000994]",1.18376970000099,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","bathroom","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.0168571000103839]",1.01685710001038,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","honey","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9504272000049241]",0.950427200004924,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","bathroom","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",0,"[0.7671186000225134]",0.767118600022513,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.4838952000136487]",1.48389520001365,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","cottage","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.1665978000091854]",1.16659780000919,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
"","","dark","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.3000350999936927]",1.30003509999369,"","",NA,NA,"","","",NA,NA,138,1,"PM","3.0.6",59.5977390934307,NA
