"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.corr","key_resp_PM.rt","key_resp_PM.lenient","key_resp_PM.rtFirst","key_resp_recognition.keys","key_resp_recognition.rt","key_resp_recognition.corr","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","lion","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.1337689999490976]",1.1337689999491,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","black","l","No","",NA,NA,NA,NA,3,0,3,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",1,"[0.7342778999591246, 1.3503356999717653]",0.734277899959125,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.2663183000404388]",1.26631830004044,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","black","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","field","l","No","",NA,NA,NA,NA,3,0,3,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd']",0,"[0.00010249996557831764, 0.9171993000200018]",0.000102499965578318,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","field","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.017507900018245]",1.01750790001824,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","excuse","l","No","",NA,NA,NA,NA,3,0,3,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.3675216999836266]",1.36752169998363,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.7668117000721395]",0.76681170007214,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.5002942000282928]",1.50029420002829,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","woman","l","No","",NA,NA,NA,NA,3,0,3,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.6172899999655783]",1.61728999996558,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","city","l","No","",NA,NA,NA,NA,3,0,3,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","woman","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.0008298000320792]",1.00082980003208,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","","","","",NA,NA,NA,NA,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"y",17.5781080999877,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","lion","l","No","",NA,NA,NA,NA,4,0,4,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.5839276000624523]",1.58392760006245,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","lion","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.2173546000849456]",1.21735460008495,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","black","l","No","",NA,NA,NA,NA,4,0,4,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.967440800042823]",1.96744080004282,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.7006082000443712]",0.700608200044371,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","black","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.4007471000077203]",1.40074710000772,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","field","l","No","",NA,NA,NA,NA,4,0,4,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.5009343000128865]",1.50093430001289,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.367160000023432]",1.36716000002343,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","field","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","excuse","l","No","",NA,NA,NA,NA,4,0,4,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.2168510999763384]",1.21685109997634,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.2173446000088006]",1.2173446000088,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.2840708999428898]",1.28407089994289,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","woman","l","No","",NA,NA,NA,NA,4,0,4,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.5669926999835297]",1.56699269998353,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","woman","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd']",1,"[9.159999899566174e-05, 1.884270199923776]",9.15999989956617e-05,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","","","","",NA,NA,NA,NA,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"n",22.0797859999584,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"space",8.75003909994848,"",NA,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","plane","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"None",0,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"None",0,"",NA,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","plane","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.5169945999514312]",1.51699459995143,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","alien","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0170853999443352]",1.01708539994434,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","dark","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0675494999159127]",1.06754949991591,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","alien","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.1171417000005022]",1.1171417000005,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","clothing","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.5002710999688134]",1.50027109996881,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","serious","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.9500939999707043]",0.950093999970704,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","clothing","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.0667512998916209]",1.06675129989162,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","stomach","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.966998599935323]",0.966998599935323,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0496964000631124]",1.04969640006311,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","stomach","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.0676524000009522]",1.06765240000095,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","wonder","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.5187041000463068]",1.51870410004631,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.38298420002684]",1.38298420002684,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","wonder","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.4005242999410257]",1.40052429994103,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.9500812999904156]",0.950081299990416,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","column","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.3164703999646008]",1.3164703999646,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","pencil","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.7502808999270201]",0.75028089992702,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","trust","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8669907000148669]",0.866990700014867,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.0169568000128493]",1.01695680001285,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","trust","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.1835645000683144]",1.18356450006831,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","bathroom","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8839390999637544]",0.883939099963754,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","honey","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.4498488999670371]",1.44984889996704,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","bathroom","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.4003451999742538]",1.40034519997425,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.3672418999485672]",1.36724189994857,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","cottage","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.9337954999646172]",0.933795499964617,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","dark","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.0167801999486983]",1.0167801999487,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
"","","cottage","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.2507798000006005]",1.2507798000006,"",NA,"","",NA,"","",NA,NA,128,1,"PM","3.0.6",60.1978824582572,NA
