"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.corr","key_resp_PM.rt","key_resp_PM.lenient","key_resp_PM.rtFirst","key_resp_recognition.keys","key_resp_recognition.corr","key_resp_recognition.rt","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","clothing","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.1670648999861442]",1.16706489998614,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","serious","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.9508618999971077]",0.950861899997108,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","clothing","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.7838084000395611]",0.783808400039561,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","stomach","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.4169436999945901]",1.41694369999459,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.1503017999930307]",1.15030179999303,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","stomach","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.9836934999912046]",0.983693499991205,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","wonder","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.2337536999839358]",1.23375369998394,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0836029999773018]",1.0836029999773,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","wonder","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.0174818000523373]",1.01748180005234,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0005689000245184]",1.00056890002452,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","column","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.2004657000070438]",1.20046570000704,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","pencil","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8669739000033587]",0.866973900003359,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","trust","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0503956000320613]",1.05039560003206,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.866899500018917]",1.86689950001892,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","trust","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.150512600026559]",1.15051260002656,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","bathroom","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.9668496000231244]",0.966849600023124,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","honey","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0504701000172645]",1.05047010001726,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","bathroom","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.8338778999750502]",0.83387789997505,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0500181999523193]",1.05001819995232,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","cottage","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8840439000050537]",0.884043900005054,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","dark","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.933737299987115]",0.933737299987115,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","cottage","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",0,"[2.1003261999576353]",2.10032619995764,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","legend","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.3006389000220224]",1.30063890002202,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","serious","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.9005978999775834]",0.900597899977583,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","legend","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",0,"[1.2841164999990724]",1.28411649999907,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","history","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0340591000276618]",1.03405910002766,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","pencil","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.3508746000006795]",1.35087460000068,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","history","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.050764799991157]",1.05076479999116,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","metal","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.200328000006266]",1.20032800000627,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","column","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.7996214000158943]",0.799621400015894,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","metal","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.8339995999704115]",0.833999599970412,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","foot","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8837763000046834]",0.883776300004683,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","honey","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,38,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0505688000121154]",1.05056880001212,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","foot","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,39,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.6669031999772415]",0.666903199977241,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","writer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","bottle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","writer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","bottle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"None","None",53,11.3326974000083,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"32.0","6.766456500045024",51,3.49998999998206,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","mail","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"None",0,"[]","[]",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","watch","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l', 'l']",1,"[0.23381340003106743, 1.2505047000013292]","[]",0.233813400031067,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","mail","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.7505638999864459]","[]",0.750563899986446,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","anxious","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.6336233000038192]","[]",1.63362330000382,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","truck","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[2.683825100015383]","[]",2.68382510001538,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","anxious","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,5,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.6004361999803223]","[]",1.60043619998032,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","humble","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,6,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[2.1504011999932118]","[]",2.15040119999321,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","paper","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.9341592999990098]","[]",1.93415929999901,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","humble","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.7011375000001863]","[]",0.701137500000186,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","bottle","h","PM cue","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,9,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"None",0,"[]","0",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","vehicle","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['h']",0,"[0.2670022000093013]","[]",0.267002200009301,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","clouds","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,11,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"None",0,"[]","[]",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","vehicle","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,12,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l', 'd']",0,"[1.051131299987901, 1.9670685999444686]","[]",1.0511312999879,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","rain","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,13,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.4670180000248365]","[]",1.46701800002484,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","opinion","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,14,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[2.4169685000088066]","[]",2.41696850000881,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","rain","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,15,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.4335805000155233]","[]",1.43358050001552,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","quiet","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,16,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.533137699996587]","[]",1.53313769999659,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","market","l","No ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,17,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"None",0,"[]","[]",NA,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
"","","quiet","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,18,NA,NA,NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"['h', 'l', 'd']",0,"[0.7676918000215665, 1.850972999993246, 2.0673386999987997]","[]",0.767691800021566,"",NA,"",NA,126,1,"PM","3.0.6",59.9075028087592,NA
