"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",63,62,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"tower","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,40,1
"book","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"tower","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,40,1
"dress","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"fork","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"crime","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,40,1
"memory","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"dress","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,40,1
"blond","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"crime","l","No","",NA,NA,NA,"","","",NA,NA,40,1
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"","","","",NA,NA,NA,"","","",NA,NA,40,1
"elbow","l","No","",NA,NA,1,"[1.0653042999911122]","","",NA,NA,40,1
"ambition","l","No","",NA,NA,1,"[1.0341385000065202]","","",NA,NA,40,1
"elbow","d","HIT","",NA,NA,1,"[0.46747239999240264]","","",NA,NA,40,1
"salad","l","No","",NA,NA,1,"[0.6175873000029242]","","",NA,NA,40,1
"door","l","No","",NA,NA,1,"[0.8673318999935873]","","",NA,NA,40,1
"salad","d","HIT","",NA,NA,1,"[0.8841672999988077]","","",NA,NA,40,1
"tool","l","No","",NA,NA,1,"[0.7335163999960059]","","",NA,NA,40,1
"health","l","No","",NA,NA,1,"[0.9340938999957871]","","",NA,NA,40,1
"ambition","l","No","",NA,NA,1,"[0.6676439000002574]","","",NA,NA,40,1
"health","d","HIT","",NA,NA,1,"[0.40026910000597127]","","",NA,NA,40,1
"vest","l","No","",NA,NA,1,"[0.6172401999938302]","","",NA,NA,40,1
"ugly","l","No","",NA,NA,1,"[0.5177606999932323]","","",NA,NA,40,1
"vest","d","HIT","",NA,NA,1,"[0.5509888999949908]","","",NA,NA,40,1
"face","l","No","",NA,NA,1,"[0.46767019999970216]","","",NA,NA,40,1
"rock","l","No","",NA,NA,1,"[0.5674817999970401]","","",NA,NA,40,1
"face","d","HIT","",NA,NA,1,"[0.36741980000806507]","","",NA,NA,40,1
"bowl","l","No","",NA,NA,1,"[0.6170321999961743]","","",NA,NA,40,1
"key","l","No","",NA,NA,1,"[0.5835884999978589]","","",NA,NA,40,1
"bowl","d","HIT","",NA,NA,1,"[0.7174074999929871]","","",NA,NA,40,1
"moment","l","No","",NA,NA,1,"[0.517517800006317]","","",NA,NA,40,1
"useful","l","No","",NA,NA,1,"[0.6341389999870444]","","",NA,NA,40,1
"moment","d","HIT","",NA,NA,1,"[0.4007432000071276]","","",NA,NA,40,1
"water","l","No","",NA,NA,1,"[0.5337880000006407]","","",NA,NA,40,1
"coast","l","No","",NA,NA,1,"[0.9501283999998122]","","",NA,NA,40,1
"key","l","No","",NA,NA,1,"[0.6004553000093438]","","",NA,NA,40,1
