"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",9,30,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"lion","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"lion","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"black","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"black","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"field","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"field","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"excuse","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"excuse","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"woman","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"woman","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"lion","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"lion","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"black","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"black","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"field","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"field","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"excuse","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"excuse","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"woman","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,146,1
"woman","d","HIT","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"","","","",NA,NA,NA,"","","",NA,NA,146,1
"plane","l","No","",NA,NA,1,"[1.514970199961681]","","",NA,NA,146,1
"body","l","No","",NA,NA,1,"[0.9172834000200965]","","",NA,NA,146,1
"plane","d","HIT","",NA,NA,0,"[0.7668114000116475]","","",NA,NA,146,1
"alien","l","No","",NA,NA,1,"[0.7505518000107259]","","",NA,NA,146,1
"dark","l","No","",NA,NA,1,"[0.7339919999940321]","","",NA,NA,146,1
"alien","d","HIT","",NA,NA,1,"[0.9005795000120997]","","",NA,NA,146,1
"clothing","l","No","",NA,NA,1,"[0.7504801000468433]","","",NA,NA,146,1
"serious","l","No","",NA,NA,1,"[0.7841582999681123]","","",NA,NA,146,1
"clothing","d","HIT","",NA,NA,1,"[0.8669611999648623]","","",NA,NA,146,1
"stomach","l","No","",NA,NA,1,"[0.8671302999719046]","","",NA,NA,146,1
"modest","l","No","",NA,NA,1,"[0.7677411999902688]","","",NA,NA,146,1
"stomach","d","HIT","",NA,NA,1,"[1.1840380000066943]","","",NA,NA,146,1
"wonder","l","No","",NA,NA,1,"[0.8338824000093155]","","",NA,NA,146,1
"body","l","No","",NA,NA,0,"[1.816738199966494]","","",NA,NA,146,1
"wonder","d","HIT","",NA,NA,1,"[1.3505700000096112]","","",NA,NA,146,1
"item","l","No","",NA,NA,1,"[0.683500700048171]","","",NA,NA,146,1
"column","l","No","",NA,NA,1,"[0.8838965999893844]","","",NA,NA,146,1
"pencil","l","No","",NA,NA,1,"[0.8170239999890327]","","",NA,NA,146,1
"trust","l","No","",NA,NA,1,"[0.6836264999583364]","","",NA,NA,146,1
"item","l","No","",NA,NA,0,"[0.750666200008709]","","",NA,NA,146,1
"trust","d","HIT","",NA,NA,1,"[1.0005421999958344]","","",NA,NA,146,1
"bathroom","l","No","",NA,NA,1,"[0.750513700011652]","","",NA,NA,146,1
"honey","l","No","",NA,NA,1,"[1.0169147999840789]","","",NA,NA,146,1
"bathroom","d","HIT","",NA,NA,1,"[1.0006996999727562]","","",NA,NA,146,1
"modest","l","No","",NA,NA,0,"[1.7338315999950282]","","",NA,NA,146,1
"cottage","l","No","",NA,NA,1,"[0.7672239999519661]","","",NA,NA,146,1
"dark","l","No","",NA,NA,1,"[1.050833599991165]","","",NA,NA,146,1
"cottage","d","HIT","",NA,NA,1,"[0.7503646000404842]","","",NA,NA,146,1
"legend","l","No","",NA,NA,1,"[0.8672396999900229]","","",NA,NA,146,1
"serious","l","No","",NA,NA,1,"[0.7505524000152946]","","",NA,NA,146,1
"legend","d","HIT","",NA,NA,1,"[0.7671424000291154]","","",NA,NA,146,1
"history","l","No","",NA,NA,1,"[0.7675347999902442]","","",NA,NA,146,1
"pencil","l","No","",NA,NA,0,"[2.1504404000006616]","","",NA,NA,146,1
"history","d","HIT","",NA,NA,1,"[0.8004987000022084]","","",NA,NA,146,1
"metal","l","No","",NA,NA,1,"[0.6835138000315055]","","",NA,NA,146,1
"column","l","No","",NA,NA,0,"[0.8004330000258051]","","",NA,NA,146,1
"metal","d","HIT","",NA,NA,1,"[0.7837347000022419]","","",NA,NA,146,1
"foot","l","No","",NA,NA,1,"[0.7673648999771103]","","",NA,NA,146,1
"honey","l","No","",NA,NA,0,"[0.9673254000372253]","","",NA,NA,146,1
"foot","d","HIT","",NA,NA,1,"[0.916915399953723]","","",NA,NA,146,1
"","","","bottle",NA,NA,NA,"","","",NA,NA,146,1
"","","","event",NA,NA,NA,"","","",NA,NA,146,1
"","","","writer",NA,NA,NA,"","","",NA,NA,146,1
"","","","event",NA,NA,NA,"","","",NA,NA,146,1
"","","","writer",NA,NA,NA,"","","",NA,NA,146,1
"","","","bottle",NA,NA,NA,"","","",NA,NA,146,1
"","","","",10,52,NA,"","","",NA,NA,146,1
"","","","",8,70,NA,"","","",NA,NA,146,1
"mail","l","No","",NA,NA,NA,"","[]","None",0,NA,146,1
"watch","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
"mail","d","HIT","",NA,NA,NA,"","[0.8336748000001535]","['l']",0,NA,146,1
"anxious","l","No","",NA,NA,NA,"","[]","None",0,NA,146,1
"truck","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
"anxious","d","HIT","",NA,NA,NA,"","[0.5010249000042677]","['l']",0,NA,146,1
"humble","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
"paper","l","No","",NA,NA,NA,"","[]","None",0,NA,146,1
"humble","d","HIT","",NA,NA,NA,"","[1.2343378000077792]","['l']",0,NA,146,1
"bottle","h","PM cue","",NA,NA,NA,"","[]","None",0,NA,146,1
"vehicle","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
"clouds","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
"vehicle","d","HIT","",NA,NA,NA,"","[]","None",0,NA,146,1
"rain","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
"opinion","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
"rain","d","HIT","",NA,NA,NA,"","[2.183653000043705]","['d']",1,NA,146,1
"quiet","l","No ","",NA,NA,NA,"","[]","None",0,NA,146,1
