"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",72,28,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,5,3
"book","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,5,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"fork","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,5,3
"memory","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,5,3
"blond","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,5,3
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"","","","",NA,NA,NA,"","","",NA,NA,5,3
"elbow","l","No","",NA,NA,1,"[0.7650695000775158]","","",NA,NA,5,3
"ambition","l","No","",NA,NA,1,"[0.4670725001487881]","","",NA,NA,5,3
"elbow","d","HIT","",NA,NA,1,"[0.6671547000296414]","","",NA,NA,5,3
"salad","l","No","",NA,NA,1,"[0.5009685999248177]","","",NA,NA,5,3
"door","l","No","",NA,NA,1,"[0.5835734000429511]","","",NA,NA,5,3
"salad","d","HIT","",NA,NA,1,"[0.7172234999015927]","","",NA,NA,5,3
"tool","l","No","",NA,NA,1,"[0.4340582999866456]","","",NA,NA,5,3
"health","l","No","",NA,NA,1,"[0.517259799875319]","","",NA,NA,5,3
"ambition","l","No","",NA,NA,1,"[0.6006767000071704]","","",NA,NA,5,3
"health","d","HIT","",NA,NA,1,"[0.8503439999185503]","","",NA,NA,5,3
"vest","l","No","",NA,NA,1,"[0.5338875998277217]","","",NA,NA,5,3
"ugly","l","No","",NA,NA,1,"[0.5009832000359893]","","",NA,NA,5,3
"vest","d","HIT","",NA,NA,1,"[0.3672535000368953]","","",NA,NA,5,3
"face","l","No","",NA,NA,1,"[0.4837330000009388]","","",NA,NA,5,3
"rock","l","No","",NA,NA,1,"[0.5007026998791844]","","",NA,NA,5,3
"face","d","HIT","",NA,NA,1,"[0.8504407000727952]","","",NA,NA,5,3
"bowl","l","No","",NA,NA,1,"[0.6338277000468224]","","",NA,NA,5,3
"key","l","No","",NA,NA,1,"[0.6337012001313269]","","",NA,NA,5,3
"bowl","d","HIT","",NA,NA,1,"[0.5672630998305976]","","",NA,NA,5,3
"moment","l","No","",NA,NA,1,"[0.41717840009368956]","","",NA,NA,5,3
"useful","l","No","",NA,NA,1,"[0.33330169995315373]","","",NA,NA,5,3
"moment","d","HIT","",NA,NA,1,"[0.3338528999593109]","","",NA,NA,5,3
"water","l","No","",NA,NA,1,"[0.3504103999584913]","","",NA,NA,5,3
"coast","l","No","",NA,NA,1,"[0.31744840019382536]","","",NA,NA,5,3
"key","l","No","",NA,NA,1,"[0.5342199997976422]","","",NA,NA,5,3
"coast","d","HIT","",NA,NA,1,"[0.484182900050655]","","",NA,NA,5,3
"plain","l","No","",NA,NA,1,"[0.38383169984444976]","","",NA,NA,5,3
"rock","l","No","",NA,NA,1,"[0.6673967000097036]","","",NA,NA,5,3
"plain","d","HIT","",NA,NA,1,"[0.5002977000549436]","","",NA,NA,5,3
"trunk","l","No","",NA,NA,1,"[0.484173099976033]","","",NA,NA,5,3
"door","l","No","",NA,NA,1,"[0.5673195999115705]","","",NA,NA,5,3
"trunk","d","HIT","",NA,NA,1,"[0.46720009995624423]","","",NA,NA,5,3
"nervous","l","No","",NA,NA,1,"[0.4674323999788612]","","",NA,NA,5,3
"useful","l","No","",NA,NA,1,"[0.4342120001092553]","","",NA,NA,5,3
"nervous","d","HIT","",NA,NA,1,"[0.38405989995226264]","","",NA,NA,5,3
"quick","l","No","",NA,NA,1,"[0.31737930001690984]","","",NA,NA,5,3
"tool","l","No","",NA,NA,1,"[0.31736209988594055]","","",NA,NA,5,3
"quick","d","HIT","",NA,NA,1,"[0.33411620021797717]","","",NA,NA,5,3
"water","l","No","",NA,NA,1,"[0.5172544999513775]","","",NA,NA,5,3
"ugly","l","No","",NA,NA,1,"[0.3171298000961542]","","",NA,NA,5,3
"","","","curious",NA,NA,NA,"","","",NA,NA,5,3
"","","","teacher",NA,NA,NA,"","","",NA,NA,5,3
"","","","wagon",NA,NA,NA,"","","",NA,NA,5,3
"","","","wagon",NA,NA,NA,"","","",NA,NA,5,3
"","","","teacher",NA,NA,NA,"","","",NA,NA,5,3
"","","","curious",NA,NA,NA,"","","",NA,NA,5,3
"","","","",66,50,NA,"","","",NA,NA,5,3
"","","","",51,50,NA,"","","",NA,NA,5,3
"queen","l","No","",NA,NA,NA,"","[0.614815300097689]","['l']",1,NA,5,3
"butter","l","No ","",NA,NA,NA,"","[0.5338615998625755]","['l']",1,NA,5,3
"queen","d","HIT","",NA,NA,NA,"","[0.7506265002302825]","['d']",1,NA,5,3
"plant","l","No","",NA,NA,NA,"","[0.45023409998975694]","['l']",1,NA,5,3
"fear","l","No ","",NA,NA,NA,"","[0.7005382999777794]","['l']",1,NA,5,3
"plant","d","HIT","",NA,NA,NA,"","[0.36733660008758307]","['d']",1,NA,5,3
"army","l","No ","",NA,NA,NA,"","[0.46721270005218685]","['l']",1,NA,5,3
"chair","l","No","",NA,NA,NA,"","[0.5665333999786526]","['l']",1,NA,5,3
"army","d","HIT","",NA,NA,NA,"","[0.5837270000483841]","['d']",1,NA,5,3
"moral","l","No ","",NA,NA,NA,"","[0.6340547001454979]","['l']",1,NA,5,3
"reserved","l","No ","",NA,NA,NA,"","[0.5337468001525849]","['l']",1,NA,5,3
"wagon","h","PM cue","",NA,NA,NA,"","[0.8670285998377949]","['l']",0,NA,5,3
"reserved","d","HIT","",NA,NA,NA,"","[0.8836639001965523]","['d']",1,NA,5,3
"fight","l","No ","",NA,NA,NA,"","[0.7843204000964761]","['l']",1,NA,5,3
"bench","l","No ","",NA,NA,NA,"","[0.5503444999922067]","['l']",1,NA,5,3
"fight","d","HIT","",NA,NA,NA,"","[0.4004414000082761]","['d']",1,NA,5,3
"space","l","No ","",NA,NA,NA,"","[0.6337527001742274]","['l']",1,NA,5,3
"autumn","l","No ","",NA,NA,NA,"","[0.5006937000434846]","['l']",1,NA,5,3
"space","d","HIT","",NA,NA,NA,"","[0.5672561000101268]","['d']",1,NA,5,3
"green","l","No ","",NA,NA,NA,"","[0.46767869987525046]","['l']",1,NA,5,3
"nice","l","No ","",NA,NA,NA,"","[0.5169621999375522]","['l']",1,NA,5,3
"green","d","HIT","",NA,NA,NA,"","[0.4841662000399083, 1.6173409998882562]","['l', 'd']",0,NA,5,3
"chair","l","No ","",NA,NA,NA,"","[1.117335599847138]","['l']",1,NA,5,3
"teacher","h","PM cue","",NA,NA,NA,"","[1.0676849000155926]","['h']",1,NA,5,3
"delayed","l","No ","",NA,NA,NA,"","[0.6839945001993328]","['l']",1,NA,5,3
"restaurant","l","No ","",NA,NA,NA,"","[1.2669966001994908]","['l']",1,NA,5,3
"delayed","d","HIT","",NA,NA,NA,"","[2.0501329998951405]","['d']",1,NA,5,3
"hammer","l","No ","",NA,NA,NA,"","[0.6005774000659585]","['l']",1,NA,5,3
"absurd","l","No ","",NA,NA,NA,"","[0.7172336000949144]","['l']",1,NA,5,3
"hammer","d","HIT","",NA,NA,NA,"","[0.767172200139612]","['d']",1,NA,5,3
"basket","l","No ","",NA,NA,NA,"","[1.1669825999997556]","['l']",1,NA,5,3
"method","l","No","",NA,NA,NA,"","[0.8173640000168234]","['l']",1,NA,5,3
"basket","d","HIT","",NA,NA,NA,"","[2.0170809999108315]","['d']",1,NA,5,3
"lantern","l","No ","",NA,NA,NA,"","[0.5671846000477672]","['l']",1,NA,5,3
"hope","l","No ","",NA,NA,NA,"","[0.767075999872759]","['l']",1,NA,5,3
"lantern","d","HIT","",NA,NA,NA,"","[0.567029400030151]","['l']",0,NA,5,3
"curious","h","PM cue","",NA,NA,NA,"","[1.4834851000923663]","['h']",1,NA,5,3
"innocent","l","No ","",NA,NA,NA,"","[0.7339069999288768]","['l']",1,NA,5,3
"autumn","l","No","",NA,NA,NA,"","[0.6839321001898497]","['l']",1,NA,5,3
"innocent","d","HIT","",NA,NA,NA,"","[0.5169771001674235]","['d']",1,NA,5,3
"wine","l","No ","",NA,NA,NA,"","[0.817611200036481]","['l']",1,NA,5,3
"method","l","No ","",NA,NA,NA,"","[2.0004898000042886]","['l']",1,NA,5,3
"wine","d","HIT","",NA,NA,NA,"","[0.5673871000763029]","['d']",1,NA,5,3
"sleep","l","No ","",NA,NA,NA,"","[0.5332392998971045]","['l']",1,NA,5,3
"fear","l","No ","",NA,NA,NA,"","[0.6337900999933481]","['l']",1,NA,5,3
"sleep","d","HIT","",NA,NA,NA,"","[0.6174111000727862]","['d']",1,NA,5,3
"machine","l","No ","",NA,NA,NA,"","[0.48377340007573366]","['l']",1,NA,5,3
"chance","l","No ","",NA,NA,NA,"","[0.7508151999209076]","['l']",1,NA,5,3
"machine","d","HIT","",NA,NA,NA,"","[0.5333012000191957]","['d']",1,NA,5,3
"hope","l","No","",NA,NA,NA,"","[1.433669799938798]","['l']",1,NA,5,3
"wagon","h","PM cue","",NA,NA,NA,"","[0.7841078999917954]","['h']",1,NA,5,3
"hotel","l","No ","",NA,NA,NA,"","[0.5339457001537085]","['l']",1,NA,5,3
"bench","l","No ","",NA,NA,NA,"","[1.0178078000899404]","['l']",1,NA,5,3
"hotel","d","HIT","",NA,NA,NA,"","[0.36757489992305636]","['d']",1,NA,5,3
"paint","l","No ","",NA,NA,NA,"","[0.6512796001043171]","['l']",1,NA,5,3
"nice","l","No","",NA,NA,NA,"","[0.33368060016073287]","['l']",1,NA,5,3
"paint","d","HIT","",NA,NA,NA,"","[0.5837514000013471, 0.9338966999202967, 1.6667186000850052]","['l', 'd', 'd']",0,NA,5,3
"learn","l","No ","",NA,NA,NA,"","[1.050137700047344]","['l']",1,NA,5,3
"hungry","l","No ","",NA,NA,NA,"","[0.5667053000070155]","['l']",1,NA,5,3
"curious","h","PM cue","",NA,NA,NA,"","[1.766715900041163]","['h']",1,NA,5,3
"hungry","d","HIT","",NA,NA,NA,"","[0.6001852999906987]","['d']",1,NA,5,3
"absurd","l","No","",NA,NA,NA,"","[0.6001522000879049]","['l']",1,NA,5,3
"moral","l","No","",NA,NA,NA,"","[0.7171624000184238]","['l']",1,NA,5,3
"shadow","l","No","",NA,NA,NA,"","[0.5505999000743032]","['l']",1,NA,5,3
"office","l","No ","",NA,NA,NA,"","[0.9673611999023706]","['l']",1,NA,5,3
"shadow","d","HIT","",NA,NA,NA,"","[0.6169112001080066]","['d']",1,NA,5,3
"office","d","HIT","",NA,NA,NA,"","[0.8506626000162214]","['d']",1,NA,5,3
"brave","l","No ","",NA,NA,NA,"","[0.5670272998977453]","['l']",1,NA,5,3
"learn","l","No ","",NA,NA,NA,"","[0.45100350002758205]","['l']",1,NA,5,3
"brave","d","HIT","",NA,NA,NA,"","[0.8006046998780221]","['l']",0,NA,5,3
"exercise","l","No ","",NA,NA,NA,"","[0.6672153999097645]","['l']",1,NA,5,3
"chance","l","No","",NA,NA,NA,"","[0.8507604000624269]","['l']",1,NA,5,3
"exercise","d","HIT","",NA,NA,NA,"","[0.5341624999418855]","['d']",1,NA,5,3
"teacher","h","PM cue","",NA,NA,NA,"","[0.800436400109902]","['h']",1,NA,5,3
"identity","l","No","",NA,NA,NA,"","[0.5507069998420775]","['l']",1,NA,5,3
"butter","l","No","",NA,NA,NA,"","[0.5004871999844909]","['l']",1,NA,5,3
"identity","d","HIT","",NA,NA,NA,"","[1.0671067999210209]","['d']",1,NA,5,3
"theory","l","No","",NA,NA,NA,"","[0.7005529999732971]","['l']",1,NA,5,3
"restaurant","l","No","",NA,NA,NA,"","[0.6175631999503821]","['l']",1,NA,5,3
"theory","d","HIT","",NA,NA,NA,"","[0.6340137000661343]","['d']",1,NA,5,3
"curious","d","HIT","",52,55,NA,"","","",NA,1,5,3
"office","l","No","",NA,NA,NA,"","","",NA,1,5,3
"teacher","d","HIT","",NA,NA,NA,"","","",NA,1,5,3
"machine","l","No","",NA,NA,NA,"","","",NA,1,5,3
"nice","l","No","",NA,NA,NA,"","","",NA,1,5,3
"wagon","d","HIT","",NA,NA,NA,"","","",NA,1,5,3
"","","","",53,60,NA,"","","",NA,NA,NA,NA
