"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",6,29,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"tower","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,30,1
"book","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"tower","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,30,1
"dress","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"fork","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"crime","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,30,1
"memory","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"dress","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,30,1
"blond","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"crime","l","No","",NA,NA,NA,"","","",NA,NA,30,1
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"","","","",NA,NA,NA,"","","",NA,NA,30,1
"elbow","l","No","",NA,NA,0,"","","",NA,NA,30,1
"ambition","l","No","",NA,NA,1,"[0.06713350000791252, 1.0669938000210095]","","",NA,NA,30,1
"elbow","d","HIT","",NA,NA,1,"[0.4839647999906447]","","",NA,NA,30,1
"salad","l","No","",NA,NA,1,"[0.4336468999972567]","","",NA,NA,30,1
"door","l","No","",NA,NA,1,"[0.6172132999927271]","","",NA,NA,30,1
"salad","d","HIT","",NA,NA,1,"[0.4339672999922186]","","",NA,NA,30,1
"tool","l","No","",NA,NA,1,"[0.5005861000099685]","","",NA,NA,30,1
"health","l","No","",NA,NA,1,"[0.5340645000105724]","","",NA,NA,30,1
"ambition","l","No","",NA,NA,1,"[0.5507543999992777]","","",NA,NA,30,1
"health","d","HIT","",NA,NA,1,"[0.41739220000454225]","","",NA,NA,30,1
"vest","l","No","",NA,NA,1,"[0.48413710002205335]","","",NA,NA,30,1
"ugly","l","No","",NA,NA,1,"[0.33376319997478276]","","",NA,NA,30,1
"vest","d","HIT","",NA,NA,1,"[0.3671362000168301]","","",NA,NA,30,1
"face","l","No","",NA,NA,1,"[0.43399210000643507]","","",NA,NA,30,1
"rock","l","No","",NA,NA,1,"[0.6338196999859065]","","",NA,NA,30,1
"face","d","HIT","",NA,NA,1,"[0.350491699995473]","","",NA,NA,30,1
"bowl","l","No","",NA,NA,1,"[0.4173935999860987]","","",NA,NA,30,1
"key","l","No","",NA,NA,1,"[0.38374849999672733]","","",NA,NA,30,1
"bowl","d","HIT","",NA,NA,1,"[0.25019769999198616]","","",NA,NA,30,1
"moment","l","No","",NA,NA,1,"[0.45042919999104924]","","",NA,NA,30,1
"useful","l","No","",NA,NA,1,"[0.050365000002784654]","","",NA,NA,30,1
"moment","d","HIT","",NA,NA,1,"[0.18409659998724237]","","",NA,NA,30,1
