"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",13,70,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,144,3
"book","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,144,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"fork","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,144,3
"memory","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,144,3
"blond","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,144,3
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"","","","",NA,NA,NA,"","","",NA,NA,144,3
"elbow","l","No","",NA,NA,1,"[1.0643319999999221]","","",NA,NA,144,3
"ambition","l","No","",NA,NA,1,"[0.9505755999998655]","","",NA,NA,144,3
"elbow","d","HIT","",NA,NA,1,"[0.7669495000009192]","","",NA,NA,144,3
"salad","l","No","",NA,NA,1,"[0.8337757000008423]","","",NA,NA,144,3
"door","l","No","",NA,NA,1,"[0.9002364000007219]","","",NA,NA,144,3
"salad","d","HIT","",NA,NA,1,"[0.8007104999996955]","","",NA,NA,144,3
"tool","l","No","",NA,NA,1,"[0.9341897000012978]","","",NA,NA,144,3
"health","l","No","",NA,NA,1,"[0.7506611999997403]","","",NA,NA,144,3
"ambition","l","No","",NA,NA,1,"[1.167453599999135]","","",NA,NA,144,3
"health","d","HIT","",NA,NA,1,"[0.900676500001282]","","",NA,NA,144,3
"vest","l","No","",NA,NA,1,"[0.6504057000001922]","","",NA,NA,144,3
"ugly","l","No","",NA,NA,1,"[0.7167801999985386]","","",NA,NA,144,3
"vest","d","HIT","",NA,NA,1,"[1.366857600000003]","","",NA,NA,144,3
"face","l","No","",NA,NA,1,"[0.7506031000011717]","","",NA,NA,144,3
"rock","l","No","",NA,NA,1,"[0.7839342999996006]","","",NA,NA,144,3
"face","d","HIT","",NA,NA,1,"[0.7505942000007053]","","",NA,NA,144,3
"bowl","l","No","",NA,NA,1,"[0.7006215000001248]","","",NA,NA,144,3
"key","l","No","",NA,NA,1,"[0.6340081999987888]","","",NA,NA,144,3
"bowl","d","HIT","",NA,NA,1,"[0.8840990000007878]","","",NA,NA,144,3
"moment","l","No","",NA,NA,1,"[0.533805900000516]","","",NA,NA,144,3
"useful","l","No","",NA,NA,1,"[0.6672713000007207]","","",NA,NA,144,3
"moment","d","HIT","",NA,NA,1,"[0.8174025999996957]","","",NA,NA,144,3
"water","l","No","",NA,NA,1,"[0.767065600000933]","","",NA,NA,144,3
"coast","l","No","",NA,NA,1,"[0.783753899999283]","","",NA,NA,144,3
"key","l","No","",NA,NA,1,"[1.0002925999997387]","","",NA,NA,144,3
"coast","d","HIT","",NA,NA,1,"[0.6838436000016372]","","",NA,NA,144,3
"plain","l","No","",NA,NA,1,"[0.7338716999984172]","","",NA,NA,144,3
"rock","l","No","",NA,NA,1,"[1.0504173999997874]","","",NA,NA,144,3
"plain","d","HIT","",NA,NA,1,"[0.8169514999990497]","","",NA,NA,144,3
"trunk","l","No","",NA,NA,1,"[0.7998870999999781]","","",NA,NA,144,3
"door","l","No","",NA,NA,1,"[0.9171951000007539]","","",NA,NA,144,3
"trunk","d","HIT","",NA,NA,1,"[0.6341313000011723]","","",NA,NA,144,3
"nervous","l","No","",NA,NA,1,"[0.9839245000002848]","","",NA,NA,144,3
"useful","l","No","",NA,NA,1,"[0.8837665999999444]","","",NA,NA,144,3
"nervous","d","HIT","",NA,NA,1,"[0.6337844999998197]","","",NA,NA,144,3
"quick","l","No","",NA,NA,1,"[0.783824199999799]","","",NA,NA,144,3
"tool","l","No","",NA,NA,1,"[0.7671693000011146]","","",NA,NA,144,3
"quick","d","HIT","",NA,NA,1,"[0.7341550000001007]","","",NA,NA,144,3
"water","l","No","",NA,NA,1,"[0.7337610000013228]","","",NA,NA,144,3
"ugly","l","No","",NA,NA,1,"[0.7338918000004924]","","",NA,NA,144,3
"","","","teacher",NA,NA,NA,"","","",NA,NA,144,3
"","","","curious",NA,NA,NA,"","","",NA,NA,144,3
"","","","wagon",NA,NA,NA,"","","",NA,NA,144,3
"","","","wagon",NA,NA,NA,"","","",NA,NA,144,3
"","","","teacher",NA,NA,NA,"","","",NA,NA,144,3
"","","","curious",NA,NA,NA,"","","",NA,NA,144,3
"","","","",25,62,NA,"","","",NA,NA,144,3
"","","","",43,59,NA,"","","",NA,NA,144,3
"queen","l","No","",NA,NA,NA,"","[0.9641136999998707]","['l']",1,NA,144,3
"butter","l","No ","",NA,NA,NA,"","[1.1170578000001115]","['l']",1,NA,144,3
"queen","d","HIT","",NA,NA,NA,"","[1.1502876000013202]","['d']",1,NA,144,3
"plant","l","No","",NA,NA,NA,"","[1.0170942000004288]","['l']",1,NA,144,3
"fear","l","No ","",NA,NA,NA,"","[1.1671213999998145]","['l']",1,NA,144,3
"plant","d","HIT","",NA,NA,NA,"","[0.9837234999995417]","['d']",1,NA,144,3
"army","l","No ","",NA,NA,NA,"","[0.8004856000006839]","['l']",1,NA,144,3
"chair","l","No","",NA,NA,NA,"","[0.7671530000006896]","['l']",1,NA,144,3
"army","d","HIT","",NA,NA,NA,"","[0.8503247999997257]","['d']",1,NA,144,3
"moral","l","No ","",NA,NA,NA,"","[0.7175106999984564]","['l']",1,NA,144,3
"reserved","l","No ","",NA,NA,NA,"","[0.8504751000000397]","['l']",1,NA,144,3
"wagon","h","PM cue","",NA,NA,NA,"","[1.7673432999999932]","['h']",1,NA,144,3
"reserved","d","HIT","",NA,NA,NA,"","[2.4675011999988783]","['l']",0,NA,144,3
"fight","l","No ","",NA,NA,NA,"","[1.3179771000013716]","['l']",1,NA,144,3
"bench","l","No ","",NA,NA,NA,"","[1.0673408999991807]","['l']",1,NA,144,3
"fight","d","HIT","",NA,NA,NA,"","[1.5838096000006772]","['d']",1,NA,144,3
"space","l","No ","",NA,NA,NA,"","[0.8505031000004237]","['l']",1,NA,144,3
"autumn","l","No ","",NA,NA,NA,"","[0.8503775999997742]","['l']",1,NA,144,3
"space","d","HIT","",NA,NA,NA,"","[0.7006092999999964]","['d']",1,NA,144,3
"green","l","No ","",NA,NA,NA,"","[0.8334715999990294]","['l']",1,NA,144,3
"nice","l","No ","",NA,NA,NA,"","[1.016987799999697]","['l']",1,NA,144,3
"green","d","HIT","",NA,NA,NA,"","[1.366880499999752]","['d']",1,NA,144,3
"chair","l","No ","",NA,NA,NA,"","[0.8005167999999685]","['l']",1,NA,144,3
"teacher","h","PM cue","",NA,NA,NA,"","[1.567077199999403]","['h']",1,NA,144,3
"delayed","l","No ","",NA,NA,NA,"","[1.0507003999991866]","['l']",1,NA,144,3
"restaurant","l","No ","",NA,NA,NA,"","[1.0174072999998316]","['l']",1,NA,144,3
"delayed","d","HIT","",NA,NA,NA,"","[1.2507427999989886]","['d']",1,NA,144,3
"hammer","l","No ","",NA,NA,NA,"","[0.7167759000003571]","['l']",1,NA,144,3
"absurd","l","No ","",NA,NA,NA,"","[0.9172693000000436]","['l']",1,NA,144,3
"hammer","d","HIT","",NA,NA,NA,"","[0.5840828000000329]","['d']",1,NA,144,3
"basket","l","No ","",NA,NA,NA,"","[1.1669246000001294]","['l']",1,NA,144,3
"method","l","No","",NA,NA,NA,"","[0.8670892000009189]","['l']",1,NA,144,3
"basket","d","HIT","",NA,NA,NA,"","[0.9833142000006774]","['d']",1,NA,144,3
"lantern","l","No ","",NA,NA,NA,"","[0.8342268000014883]","['l']",1,NA,144,3
"hope","l","No ","",NA,NA,NA,"","[0.8672449000005145]","['l']",1,NA,144,3
"lantern","d","HIT","",NA,NA,NA,"","[1.0338960999997653]","['d']",1,NA,144,3
"curious","h","PM cue","",NA,NA,NA,"","[1.8502943999992567]","['h']",1,NA,144,3
"innocent","l","No ","",NA,NA,NA,"","[1.133750400000281]","['l']",1,NA,144,3
"autumn","l","No","",NA,NA,NA,"","[1.0338148999999248]","['l']",1,NA,144,3
"innocent","d","HIT","",NA,NA,NA,"","[1.1671762999994826]","['d']",1,NA,144,3
"wine","l","No ","",NA,NA,NA,"","[0.85048420000021]","['l']",1,NA,144,3
"method","l","No ","",NA,NA,NA,"","[0.8672583999996277]","['l']",1,NA,144,3
"wine","d","HIT","",NA,NA,NA,"","[1.2008021999990888]","['d']",1,NA,144,3
"sleep","l","No ","",NA,NA,NA,"","[0.9505716000003304]","['l']",1,NA,144,3
"fear","l","No ","",NA,NA,NA,"","[0.9171328000011272]","['l']",1,NA,144,3
"sleep","d","HIT","",NA,NA,NA,"","[0.61684680000144]","['d']",1,NA,144,3
"machine","l","No ","",NA,NA,NA,"","[0.9332651999993686]","['l']",1,NA,144,3
"chance","l","No ","",NA,NA,NA,"","[0.9172441999999137]","['l']",1,NA,144,3
"machine","d","HIT","",NA,NA,NA,"","[1.0007347999999183]","['d']",1,NA,144,3
"hope","l","No","",NA,NA,NA,"","[0.8674953000008827]","['l']",1,NA,144,3
"wagon","h","PM cue","",NA,NA,NA,"","[1.5336435999997775]","['h']",1,NA,144,3
"hotel","l","No ","",NA,NA,NA,"","[0.933944700000211]","['l']",1,NA,144,3
"bench","l","No ","",NA,NA,NA,"","[0.8337604999996984]","['l']",1,NA,144,3
"hotel","d","HIT","",NA,NA,NA,"","[1.8337195000003703]","['d']",1,NA,144,3
"paint","l","No ","",NA,NA,NA,"","[0.7339074999999866]","['l']",1,NA,144,3
"nice","l","No","",NA,NA,NA,"","[0.8007603999994899]","['l']",1,NA,144,3
"paint","d","HIT","",NA,NA,NA,"","[1.000423100000262]","['d']",1,NA,144,3
"learn","l","No ","",NA,NA,NA,"","[0.6339742000000115]","['l']",1,NA,144,3
"hungry","l","No ","",NA,NA,NA,"","[0.7176493000006303]","['l']",1,NA,144,3
"curious","h","PM cue","",NA,NA,NA,"","[1.383818500000416]","['h']",1,NA,144,3
"hungry","d","HIT","",NA,NA,NA,"","[2.717042800000854]","['l']",0,NA,144,3
"absurd","l","No","",NA,NA,NA,"","[0.6503749999992579]","['l']",1,NA,144,3
"moral","l","No","",NA,NA,NA,"","[1.2002583000012237]","['l']",1,NA,144,3
"shadow","l","No","",NA,NA,NA,"","[0.7837471999991976]","['l']",1,NA,144,3
"office","l","No ","",NA,NA,NA,"","[0.8003430000007938]","['l']",1,NA,144,3
"shadow","d","HIT","",NA,NA,NA,"","[0.700437299999976]","['d']",1,NA,144,3
"office","d","HIT","",NA,NA,NA,"","[1.1003707999989274]","['l']",0,NA,144,3
"brave","l","No ","",NA,NA,NA,"","[0.900659099999757]","['l']",1,NA,144,3
"learn","l","No ","",NA,NA,NA,"","[1.5172770000008313]","['l']",1,NA,144,3
"brave","d","HIT","",NA,NA,NA,"","[0.7339443000000756]","['d']",1,NA,144,3
"exercise","l","No ","",NA,NA,NA,"","[0.8176142000011168]","['l']",1,NA,144,3
"chance","l","No","",NA,NA,NA,"","[0.7009469000004174]","['l']",1,NA,144,3
"exercise","d","HIT","",NA,NA,NA,"","[0.717012800001612]","['d']",1,NA,144,3
"teacher","h","PM cue","",NA,NA,NA,"","[1.3839076999993267]","['h']",1,NA,144,3
"identity","l","No","",NA,NA,NA,"","[0.7168978999998217]","['l']",1,NA,144,3
"butter","l","No","",NA,NA,NA,"","[0.8174777000003814]","['l']",1,NA,144,3
"identity","d","HIT","",NA,NA,NA,"","[0.7504006999988633]","['d']",1,NA,144,3
"theory","l","No","",NA,NA,NA,"","[0.6839455000008456]","['l']",1,NA,144,3
"restaurant","l","No","",NA,NA,NA,"","[0.7507468999992852]","['l']",1,NA,144,3
"theory","d","HIT","",NA,NA,NA,"","[1.0165931999999884]","['d']",1,NA,144,3
"curious","d","HIT","",24,65,NA,"","","",NA,1,144,3
"office","l","No","",NA,NA,NA,"","","",NA,1,144,3
"wagon","d","HIT","",NA,NA,NA,"","","",NA,1,144,3
"machine","l","No","",NA,NA,NA,"","","",NA,1,144,3
"teacher","d","HIT","",NA,NA,NA,"","","",NA,1,144,3
"nice","l","No","",NA,NA,NA,"","","",NA,1,144,3
"","","","",23,68,NA,"","","",NA,NA,NA,NA
