"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",30,69,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"ship","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"hard","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,62,1
"board","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"danger","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,62,1
"flower","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"hard","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,62,1
"computer","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"museum","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,62,1
"art","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"museum","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,62,1
"danger","l","No","",NA,NA,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"","","","",NA,NA,NA,"","","",NA,NA,62,1
"storm","l","No","",NA,NA,1,"[1.047992499999964]","","",NA,NA,62,1
"glass","l","No","",NA,NA,1,"[0.8008540000009816]","","",NA,NA,62,1
"umbrella","l","No","",NA,NA,1,"[0.683990100000301]","","",NA,NA,62,1
"glass","d","HIT","",NA,NA,1,"[0.6843868000014481]","","",NA,NA,62,1
"farm","l","No","",NA,NA,1,"[0.667100800001208]","","",NA,NA,62,1
"air","l","No","",NA,NA,1,"[0.7338685000013356]","","",NA,NA,62,1
"farm","d","HIT","",NA,NA,1,"[0.7839418999992631]","","",NA,NA,62,1
"white","l","No","",NA,NA,1,"[0.7007378000016615]","","",NA,NA,62,1
"rough","l","No","",NA,NA,1,"[0.650824599999396]","","",NA,NA,62,1
"white","d","HIT","",NA,NA,1,"[0.734404299999369]","","",NA,NA,62,1
"passage","l","No","",NA,NA,1,"[0.7007819999998901]","","",NA,NA,62,1
"education","l","No","",NA,NA,1,"[0.7173838000016985]","","",NA,NA,62,1
"passage","d","HIT","",NA,NA,1,"[0.85070259999884]","","",NA,NA,62,1
"clock","l","No","",NA,NA,1,"[0.5170543999993242]","","",NA,NA,62,1
"rough","l","No","",NA,NA,1,"[0.8004301000000851]","","",NA,NA,62,1
