"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",50,"None",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"ship","l","No","",NA,"",NA,"","","",NA,NA,128,2
"hard","l","No","",NA,"",NA,"","","",NA,NA,128,2
"ship","d","HIT","",NA,"",NA,"","","",NA,NA,128,2
"board","l","No","",NA,"",NA,"","","",NA,NA,128,2
"danger","l","No","",NA,"",NA,"","","",NA,NA,128,2
"board","d","HIT","",NA,"",NA,"","","",NA,NA,128,2
"flower","l","No","",NA,"",NA,"","","",NA,NA,128,2
"hard","l","No","",NA,"",NA,"","","",NA,NA,128,2
"flower","d","HIT","",NA,"",NA,"","","",NA,NA,128,2
"computer","l","No","",NA,"",NA,"","","",NA,NA,128,2
"museum","l","No","",NA,"",NA,"","","",NA,NA,128,2
"computer","d","HIT","",NA,"",NA,"","","",NA,NA,128,2
"art","l","No","",NA,"",NA,"","","",NA,NA,128,2
"museum","l","No","",NA,"",NA,"","","",NA,NA,128,2
"art","d","HIT","",NA,"",NA,"","","",NA,NA,128,2
"danger","l","No","",NA,"",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"","","","",NA,"",NA,"","","",NA,NA,128,2
"storm","l","No","",NA,"",0,"","","",NA,NA,128,2
"glass","l","No","",NA,"",0,"","","",NA,NA,128,2
"umbrella","l","No","",NA,"",1,"[1.7497453999239951]","","",NA,NA,128,2
"glass","d","HIT","",NA,"",1,"[1.016978899948299]","","",NA,NA,128,2
"farm","l","No","",NA,"",1,"[0.7171041001565754]","","",NA,NA,128,2
"air","l","No","",NA,"",1,"[0.6836212000343949]","","",NA,NA,128,2
"farm","d","HIT","",NA,"",1,"[0.866957199992612]","","",NA,NA,128,2
"white","l","No","",NA,"",1,"[0.8005756000056863]","","",NA,NA,128,2
"rough","l","No","",NA,"",1,"[0.7672093999572098]","","",NA,NA,128,2
"white","d","HIT","",NA,"",1,"[0.9496503998525441]","","",NA,NA,128,2
"passage","l","No","",NA,"",1,"[0.8174836998805404]","","",NA,NA,128,2
"education","l","No","",NA,"",1,"[0.8169971001334488]","","",NA,NA,128,2
"passage","d","HIT","",NA,"",1,"[0.9173049998935312]","","",NA,NA,128,2
"clock","l","No","",NA,"",1,"[1.0836741998791695]","","",NA,NA,128,2
"rough","l","No","",NA,"",0,"[1.5671534999273717]","","",NA,NA,128,2
"clock","d","HIT","",NA,"",1,"[1.2839297000318766]","","",NA,NA,128,2
"trumpet","l","No","",NA,"",1,"[0.7504089998546988]","","",NA,NA,128,2
"violin","l","No","",NA,"",1,"[0.7672349999193102]","","",NA,NA,128,2
"ankle","l","No","",NA,"",1,"[0.8503894999157637]","","",NA,NA,128,2
"crisis","l","No","",NA,"",1,"[0.650487800128758]","","",NA,NA,128,2
"ankle","d","HIT","",NA,"",1,"[0.8171251001767814]","","",NA,NA,128,2
"mistake","l","No","",NA,"",1,"[0.8503010000567883]","","",NA,NA,128,2
"education","l","No","",NA,"",0,"[1.4673995999619365]","","",NA,NA,128,2
