"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",50,50,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,107,3
"book","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,107,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"fork","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,107,3
"memory","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,107,3
"blond","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,107,3
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"","","","",NA,NA,NA,"","","",NA,NA,107,3
"elbow","l","No","",NA,NA,1,"[1.6140798999986146]","","",NA,NA,107,3
"ambition","l","No","",NA,NA,1,"[1.3006378000136465]","","",NA,NA,107,3
"elbow","d","HIT","",NA,NA,1,"[0.6672602999897208]","","",NA,NA,107,3
"salad","l","No","",NA,NA,1,"[0.9338026999903377]","","",NA,NA,107,3
"door","l","No","",NA,NA,1,"[0.9341082999890205]","","",NA,NA,107,3
"salad","d","HIT","",NA,NA,1,"[0.8674325000029057]","","",NA,NA,107,3
"tool","l","No","",NA,NA,1,"[0.8006809999933466]","","",NA,NA,107,3
"health","l","No","",NA,NA,1,"[0.733718300005421]","","",NA,NA,107,3
"ambition","l","No","",NA,NA,1,"[1.517318800004432]","","",NA,NA,107,3
"health","d","HIT","",NA,NA,1,"[0.8669555000087712]","","",NA,NA,107,3
"vest","l","No","",NA,NA,1,"[0.9501665999996476]","","",NA,NA,107,3
"ugly","l","No","",NA,NA,1,"[1.0668953999993391]","","",NA,NA,107,3
"vest","d","HIT","",NA,NA,1,"[0.9672437999979593]","","",NA,NA,107,3
"face","l","No","",NA,NA,1,"[1.3337627000000793]","","",NA,NA,107,3
"rock","l","No","",NA,NA,1,"[0.9002664999861736]","","",NA,NA,107,3
"face","d","HIT","",NA,NA,1,"[0.5005629999795929]","","",NA,NA,107,3
"bowl","l","No","",NA,NA,1,"[1.0170831000141334]","","",NA,NA,107,3
"key","l","No","",NA,NA,1,"[2.033615800028201]","","",NA,NA,107,3
"bowl","d","HIT","",NA,NA,1,"[0.8505623000091873]","","",NA,NA,107,3
"moment","l","No","",NA,NA,1,"[0.9171384999935981]","","",NA,NA,107,3
"useful","l","No","",NA,NA,1,"[0.9172320000070613]","","",NA,NA,107,3
"moment","d","HIT","",NA,NA,1,"[0.4837085999897681]","","",NA,NA,107,3
"water","l","No","",NA,NA,1,"[0.7678200000082143]","","",NA,NA,107,3
"coast","l","No","",NA,NA,1,"[1.050326299999142]","","",NA,NA,107,3
"key","l","No","",NA,NA,1,"[1.1337814999860711]","","",NA,NA,107,3
"coast","d","HIT","",NA,NA,1,"[0.7338178999780212]","","",NA,NA,107,3
"plain","l","No","",NA,NA,1,"[0.6833568000001833]","","",NA,NA,107,3
"rock","l","No","",NA,NA,1,"[1.4167904000205453]","","",NA,NA,107,3
"plain","d","HIT","",NA,NA,1,"[0.700593999994453]","","",NA,NA,107,3
"trunk","l","No","",NA,NA,1,"[0.9172778999782167]","","",NA,NA,107,3
"door","l","No","",NA,NA,1,"[1.0503477999882307]","","",NA,NA,107,3
"trunk","d","HIT","",NA,NA,1,"[0.4499925000127405]","","",NA,NA,107,3
"nervous","l","No","",NA,NA,1,"[1.0669586000149138]","","",NA,NA,107,3
"useful","l","No","",NA,NA,1,"[1.6339639000070747]","","",NA,NA,107,3
