"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",21,88,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"lion","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"lion","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"black","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"black","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"field","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"field","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"excuse","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"excuse","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"woman","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"woman","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"lion","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"lion","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"black","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"black","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"field","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"field","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"excuse","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"excuse","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"woman","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,56,1
"woman","d","HIT","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"","","","",NA,NA,NA,"","","",NA,NA,56,1
"plane","l","No","",NA,NA,1,"[1.2991205999996964]","","",NA,NA,56,1
"body","l","No","",NA,NA,1,"[0.6337223999998969]","","",NA,NA,56,1
"plane","d","HIT","",NA,NA,1,"[0.5340384000000995]","","",NA,NA,56,1
"alien","l","No","",NA,NA,1,"[0.6005585000002611]","","",NA,NA,56,1
"dark","l","No","",NA,NA,1,"[0.5837578999999096]","","",NA,NA,56,1
"alien","d","HIT","",NA,NA,1,"[0.649822000000313]","","",NA,NA,56,1
"clothing","l","No","",NA,NA,1,"[0.884200299999975]","","",NA,NA,56,1
"serious","l","No","",NA,NA,1,"[0.6507468999998309]","","",NA,NA,56,1
