"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",29,70,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,60,3
"book","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,60,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"fork","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,60,3
"memory","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,60,3
"blond","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,60,3
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"","","","",NA,NA,NA,"","","",NA,NA,60,3
"elbow","l","No","",NA,NA,1,"[1.2150746999977855]","","",NA,NA,60,3
"ambition","l","No","",NA,NA,1,"[1.1004206999932649]","","",NA,NA,60,3
"elbow","d","HIT","",NA,NA,0,"[0.8506817000015872]","","",NA,NA,60,3
"salad","l","No","",NA,NA,1,"[0.5842214000003878]","","",NA,NA,60,3
"door","l","No","",NA,NA,1,"[0.6172569999907864]","","",NA,NA,60,3
"salad","d","HIT","",NA,NA,1,"[1.0837140999938129]","","",NA,NA,60,3
