"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",39,96,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"ship","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,124,2
"board","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,124,2
"flower","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,124,2
"computer","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,124,2
"art","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,124,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"","","","",NA,NA,NA,"","","",NA,NA,124,2
"storm","l","No","",NA,NA,1,"[1.3265727000000425]","","",NA,NA,124,2
"glass","l","No","",NA,NA,1,"[0.9840060000000221]","","",NA,NA,124,2
"umbrella","l","No","",NA,NA,1,"[0.7337251999999808]","","",NA,NA,124,2
"glass","d","HIT","",NA,NA,1,"[0.7337935000000471]","","",NA,NA,124,2
"farm","l","No","",NA,NA,1,"[0.6346858000000566]","","",NA,NA,124,2
"air","l","No","",NA,NA,1,"[0.9003979999999956]","","",NA,NA,124,2
"farm","d","HIT","",NA,NA,1,"[0.7336058999999295]","","",NA,NA,124,2
"white","l","No","",NA,NA,1,"[0.7338370999999597]","","",NA,NA,124,2
"rough","l","No","",NA,NA,1,"[0.7838173999999754]","","",NA,NA,124,2
"white","d","HIT","",NA,NA,1,"[0.7340927999999849]","","",NA,NA,124,2
"passage","l","No","",NA,NA,1,"[0.867353499999922]","","",NA,NA,124,2
"education","l","No","",NA,NA,1,"[0.7841231000001017]","","",NA,NA,124,2
"passage","d","HIT","",NA,NA,1,"[0.8004634000000124]","","",NA,NA,124,2
"clock","l","No","",NA,NA,1,"[0.6173784999999725]","","",NA,NA,124,2
"rough","l","No","",NA,NA,0,"[0.9170096000000285]","","",NA,NA,124,2
"clock","d","HIT","",NA,NA,1,"[0.8337395000000924]","","",NA,NA,124,2
"trumpet","l","No","",NA,NA,1,"[0.6171329999999671]","","",NA,NA,124,2
"violin","l","No","",NA,NA,1,"[0.7171244999999544]","","",NA,NA,124,2
"ankle","l","No","",NA,NA,1,"[0.6671693000000687]","","",NA,NA,124,2
"crisis","l","No","",NA,NA,1,"[0.6174665000000914]","","",NA,NA,124,2
"ankle","d","HIT","",NA,NA,1,"[0.8004948999999897]","","",NA,NA,124,2
"mistake","l","No","",NA,NA,1,"[0.6506990000000314]","","",NA,NA,124,2
"education","l","No","",NA,NA,0,"[0.917649200000028]","","",NA,NA,124,2
"mistake","d","HIT","",NA,NA,1,"[0.7840194000000338]","","",NA,NA,124,2
"trumpet","l","No","",NA,NA,0,"[0.8339181000000053]","","",NA,NA,124,2
"bar","l","No","",NA,NA,1,"[0.7503189999999904]","","",NA,NA,124,2
"violin","l","No","",NA,NA,0,"[1.4837317999999868]","","",NA,NA,124,2
"bar","d","HIT","",NA,NA,1,"[0.800674699999945]","","",NA,NA,124,2
"tree","l","No","",NA,NA,1,"[0.8333809000000656]","","",NA,NA,124,2
"storm","l","No","",NA,NA,0,"[0.6170879000000014]","","",NA,NA,124,2
"tree","d","HIT","",NA,NA,1,"[0.6003135999999358]","","",NA,NA,124,2
"news","l","No","",NA,NA,1,"[0.6508264999999938]","","",NA,NA,124,2
"air","l","No","",NA,NA,0,"[0.8684561999999687]","","",NA,NA,124,2
"news","d","HIT","",NA,NA,1,"[0.900428799999986]","","",NA,NA,124,2
"dirty","l","No","",NA,NA,1,"[0.6837239999999838]","","",NA,NA,124,2
"umbrella","l","No","",NA,NA,0,"[0.6674404999999979]","","",NA,NA,124,2
"dirty","d","HIT","",NA,NA,1,"[0.7671338000000105]","","",NA,NA,124,2
"manner","l","No","",NA,NA,1,"[0.8338234999999941]","","",NA,NA,124,2
"crisis","l","No","",NA,NA,0,"[0.8171497999999247]","","",NA,NA,124,2
"manner","d","HIT","",NA,NA,0,"[0.6671276000000717, 0.8340436000000864, 1.8005108000000973]","","",NA,NA,124,2
"","","","village",NA,NA,NA,"","","",NA,NA,124,2
"","","","circle",NA,NA,NA,"","","",NA,NA,124,2
"","","","detail",NA,NA,NA,"","","",NA,NA,124,2
"","","","village",NA,NA,NA,"","","",NA,NA,124,2
"","","","detail",NA,NA,NA,"","","",NA,NA,124,2
"","","","circle",NA,NA,NA,"","","",NA,NA,124,2
"","","","",21,99,NA,"","","",NA,NA,124,2
"","","","",6,99,NA,"","","",NA,NA,124,2
"finger","l","No","",NA,NA,NA,"","[1.8463104000002204]","['l']",1,NA,124,2
"person","l","No","",NA,NA,NA,"","[0.8005000999999083]","['l']",1,NA,124,2
"barrel","l","No ","",NA,NA,NA,"","[0.7005810999999085]","['l']",1,NA,124,2
"person","d","HIT","",NA,NA,NA,"","[0.7335794000000533]","['d']",1,NA,124,2
"window","l","No","",NA,NA,NA,"","[0.6844238999999561]","['l']",1,NA,124,2
"capable","l","No ","",NA,NA,NA,"","[0.7337895000000572]","['l']",1,NA,124,2
"window","d","HIT","",NA,NA,NA,"","[0.6839058000000477]","['d']",1,NA,124,2
"answer","l","No ","",NA,NA,NA,"","[0.6493743000000904]","['d']",0,NA,124,2
"horse","l","No","",NA,NA,NA,"","[0.6503488999999263]","['l']",1,NA,124,2
"answer","d","HIT","",NA,NA,NA,"","[0.7671477999999752]","['d']",1,NA,124,2
"smooth","l","No ","",NA,NA,NA,"","[1.0169039000002158]","['l']",1,NA,124,2
