"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",28,49,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"ship","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,103,2
"board","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,103,2
"flower","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,103,2
"computer","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,103,2
"art","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,103,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"","","","",NA,NA,NA,"","","",NA,NA,103,2
"storm","l","No","",NA,NA,0,"[1.5482787000073586]","","",NA,NA,103,2
"glass","l","No","",NA,NA,1,"[2.3182320999912918]","","",NA,NA,103,2
"umbrella","l","No","",NA,NA,0,"[2.2335429999802727]","","",NA,NA,103,2
"glass","d","HIT","",NA,NA,1,"[1.1339309999893885]","","",NA,NA,103,2
"farm","l","No","",NA,NA,0,"[0.7670827000110876]","","",NA,NA,103,2
"air","l","No","",NA,NA,0,"[1.6506320999760646]","","",NA,NA,103,2
"farm","d","HIT","",NA,NA,0,"[1.1174969999992754]","","",NA,NA,103,2
"white","l","No","",NA,NA,1,"[2.083662799996091]","","",NA,NA,103,2
"rough","l","No","",NA,NA,1,"[1.4670902999932878]","","",NA,NA,103,2
"white","d","HIT","",NA,NA,0,"[2.000616000004811]","","",NA,NA,103,2
"passage","l","No","",NA,NA,0,"[2.0335284000029787]","","",NA,NA,103,2
"education","l","No","",NA,NA,1,"[2.516883100004634]","","",NA,NA,103,2
"passage","d","HIT","",NA,NA,0,"","","",NA,NA,103,2
"clock","l","No","",NA,NA,0,"","","",NA,NA,103,2
"rough","l","No","",NA,NA,0,"","","",NA,NA,103,2
"clock","d","HIT","",NA,NA,0,"","","",NA,NA,103,2
"trumpet","l","No","",NA,NA,0,"","","",NA,NA,103,2
"violin","l","No","",NA,NA,0,"","","",NA,NA,103,2
"ankle","l","No","",NA,NA,0,"","","",NA,NA,103,2
"crisis","l","No","",NA,NA,0,"","","",NA,NA,103,2
"ankle","d","HIT","",NA,NA,0,"","","",NA,NA,103,2
"mistake","l","No","",NA,NA,0,"","","",NA,NA,103,2
"education","l","No","",NA,NA,0,"","","",NA,NA,103,2
"mistake","d","HIT","",NA,NA,0,"","","",NA,NA,103,2
"trumpet","l","No","",NA,NA,0,"","","",NA,NA,103,2
"bar","l","No","",NA,NA,0,"","","",NA,NA,103,2
"violin","l","No","",NA,NA,0,"","","",NA,NA,103,2
"bar","d","HIT","",NA,NA,0,"","","",NA,NA,103,2
"tree","l","No","",NA,NA,0,"","","",NA,NA,103,2
"storm","l","No","",NA,NA,0,"","","",NA,NA,103,2
"tree","d","HIT","",NA,NA,0,"[1.750481299997773]","","",NA,NA,103,2
"news","l","No","",NA,NA,1,"[2.3503021999786142, 2.416568799992092]","","",NA,NA,103,2
"air","l","No","",NA,NA,1,"[2.5002084000152536]","","",NA,NA,103,2
"news","d","HIT","",NA,NA,0,"[1.4335657999909017]","","",NA,NA,103,2
"dirty","l","No","",NA,NA,1,"[1.2337286000256427]","","",NA,NA,103,2
"umbrella","l","No","",NA,NA,1,"[2.2500606999965385]","","",NA,NA,103,2
"dirty","d","HIT","",NA,NA,1,"[1.0839774000050966]","","",NA,NA,103,2
"manner","l","No","",NA,NA,1,"[0.9838652000180446]","","",NA,NA,103,2
"crisis","l","No","",NA,NA,1,"[1.716912100004265]","","",NA,NA,103,2
"manner","d","HIT","",NA,NA,1,"[0.9668492999917362]","","",NA,NA,103,2
"","","","village",NA,NA,NA,"","","",NA,NA,103,2
"","","","detail",NA,NA,NA,"","","",NA,NA,103,2
"","","","circle",NA,NA,NA,"","","",NA,NA,103,2
"","","","circle",NA,NA,NA,"","","",NA,NA,103,2
"","","","detail",NA,NA,NA,"","","",NA,NA,103,2
"","","","village",NA,NA,NA,"","","",NA,NA,103,2
"","","","",29,71,NA,"","","",NA,NA,103,2
"","","","",71,67,NA,"","","",NA,NA,103,2
"finger","l","No","",NA,NA,NA,"","[1.8145517999946605]","['l']",1,NA,103,2
"person","l","No","",NA,NA,NA,"","[1.6501656999753322]","['l']",1,NA,103,2
"barrel","l","No ","",NA,NA,NA,"","[0.9160941000154708]","['l']",1,NA,103,2
"person","d","HIT","",NA,NA,NA,"","[1.4838118999905419]","['d']",1,NA,103,2
"window","l","No","",NA,NA,NA,"","[1.1333118999900762]","['l']",1,NA,103,2
"capable","l","No ","",NA,NA,NA,"","[0.7006411000038497]","['l']",1,NA,103,2
"window","d","HIT","",NA,NA,NA,"","[1.433948199992301]","['d']",1,NA,103,2
"answer","l","No ","",NA,NA,NA,"","[0.7506143000209704]","['l']",1,NA,103,2
"horse","l","No","",NA,NA,NA,"","[1.600352399982512]","['l']",1,NA,103,2
"answer","d","HIT","",NA,NA,NA,"","[1.9336928999982774]","['d']",1,NA,103,2
"smooth","l","No ","",NA,NA,NA,"","[0.8505542000057176]","['l']",1,NA,103,2
"employment","l","No ","",NA,NA,NA,"","[1.167007600015495]","['l']",1,NA,103,2
"smooth","d","HIT","",NA,NA,NA,"","[0.8170830000017304]","['d']",1,NA,103,2
"detail","h","PM cue","",NA,NA,NA,"","[1.5004638000100385]","['l']",0,NA,103,2
"radio","l","No ","",NA,NA,NA,"","[0.8168468000076246]","['l']",1,NA,103,2
"finger","l","No ","",NA,NA,NA,"","[1.3671954000019468]","['l']",1,NA,103,2
"radio","d","HIT","",NA,NA,NA,"","[0.9837945000035688]","['d']",1,NA,103,2
"grass","l","No ","",NA,NA,NA,"","[0.9505091999890283]","['l']",1,NA,103,2
"broken","l","No ","",NA,NA,NA,"","[1.4171167999738827]","['l']",1,NA,103,2
"grass","d","HIT","",NA,NA,NA,"","[0.9506104000029154]","['d']",1,NA,103,2
"table","l","No ","",NA,NA,NA,"","[0.9340066000004299]","['l']",1,NA,103,2
"rifle","l","No ","",NA,NA,NA,"","[0.7504762000171468]","['d']",0,NA,103,2
"table","d","HIT","",NA,NA,NA,"","[1.2838635999942198]","['d']",1,NA,103,2
"alert","l","No ","",NA,NA,NA,"","[0.7507402999908663]","['l']",1,NA,103,2
"village","h","PM cue","",NA,NA,NA,"","[1.8503141999826767]","['h']",1,NA,103,2
"favour","l","No ","",NA,NA,NA,"","[1.3171303999843076]","['l']",1,NA,103,2
"barrel","l","No ","",NA,NA,NA,"","[0.8670702000090387]","['d']",0,NA,103,2
"favour","d","HIT","",NA,NA,NA,"","[1.2170017000171356]","['d']",1,NA,103,2
