"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",47,71,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"ship","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"hard","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,52,1
"board","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"danger","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,52,1
"flower","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"hard","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,52,1
"computer","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"museum","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,52,1
"art","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"museum","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,52,1
"danger","l","No","",NA,NA,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"","","","",NA,NA,NA,"","","",NA,NA,52,1
"storm","l","No","",NA,NA,1,"[1.0649942999989435]","","",NA,NA,52,1
"glass","l","No","",NA,NA,1,"[0.8674720999988494]","","",NA,NA,52,1
"umbrella","l","No","",NA,NA,1,"[0.6336377000006905, 0.9499241000012262]","","",NA,NA,52,1
"glass","d","HIT","",NA,NA,1,"[0.8171548999998777, 1.1167801000010513, 1.3670515999983763]","","",NA,NA,52,1
"farm","l","No","",NA,NA,1,"[2.016789500001323, 2.31661510000049]","","",NA,NA,52,1
"air","l","No","",NA,NA,1,"[1.033627599997999, 1.2668945999976131, 1.6339296999976796]","","",NA,NA,52,1
"farm","d","HIT","",NA,NA,1,"[0.8172044000020833, 1.1169422000020859, 1.3504235000000335]","","",NA,NA,52,1
"white","l","No","",NA,NA,1,"[0.8839296999976796, 1.1506550999984029, 1.3837768999983382, 1.6172520999971312]","","",NA,NA,52,1
"rough","l","No","",NA,NA,1,"[0.7172060000011697, 0.9665267000018503, 1.249926600001345, 1.5163229999998293]","","",NA,NA,52,1
"white","d","HIT","",NA,NA,1,"[0.7336678000028769, 1.0339899999999034, 1.2838434000004781, 1.4842153000026883]","","",NA,NA,52,1
"passage","l","No","",NA,NA,1,"[1.2667449000000488, 1.584169200003089, 1.833417100002407, 2.333666500002437]","","",NA,NA,52,1
"education","l","No","",NA,NA,1,"[0.9503129000004265, 1.2169733000009728, 1.4503819000019575, 1.7168296000018017]","","",NA,NA,52,1
"passage","d","HIT","",NA,NA,1,"[0.4175082999972801, 0.6342665999982273, 0.8508701999999175, 1.0841435999973328, 1.3009328000007372, 1.5338469999987865, 1.7670099999995728]","","",NA,NA,52,1
"clock","l","No","",NA,NA,1,"[0.7174494999999297, 0.9669300000023213, 1.183710000001156, 1.417259500001819, 1.6672402000003785, 1.9670619000025908]","","",NA,NA,52,1
