"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",8,50,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"lion","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"lion","d","HIT","",NA,NA,NA,"","","",NA,NA,158,1
"black","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"black","d","HIT","",NA,NA,NA,"","","",NA,NA,158,1
"field","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"field","d","HIT","",NA,NA,NA,"","","",NA,NA,158,1
"excuse","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"excuse","d","HIT","",NA,NA,NA,"","","",NA,NA,158,1
"woman","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,158,1
"woman","d","HIT","",NA,NA,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"","","","",NA,NA,NA,"","","",NA,NA,158,1
"plane","l","No","",NA,NA,1,"[2.232559600000968]","","",NA,NA,158,1
"body","l","No","",NA,NA,1,"[0.8169765000002371]","","",NA,NA,158,1
"plane","d","HIT","",NA,NA,1,"[0.9506217999987712]","","",NA,NA,158,1
"alien","l","No","",NA,NA,1,"[0.5838690999989922]","","",NA,NA,158,1
"dark","l","No","",NA,NA,1,"[0.6341436000002432]","","",NA,NA,158,1
"alien","d","HIT","",NA,NA,1,"[0.7330054000012751]","","",NA,NA,158,1
"clothing","l","No","",NA,NA,1,"[0.966871299999184]","","",NA,NA,158,1
"serious","l","No","",NA,NA,1,"[0.8670767000003252]","","",NA,NA,158,1
"clothing","d","HIT","",NA,NA,1,"[0.7505837999997311]","","",NA,NA,158,1
"stomach","l","No","",NA,NA,1,"[0.7504664999996749]","","",NA,NA,158,1
"modest","l","No","",NA,NA,1,"[0.8671602000013081]","","",NA,NA,158,1
"stomach","d","HIT","",NA,NA,1,"[0.8505127000007633]","","",NA,NA,158,1
"wonder","l","No","",NA,NA,1,"[0.9834883999992599]","","",NA,NA,158,1
"body","l","No","",NA,NA,0,"[1.8997128999999404]","","",NA,NA,158,1
"wonder","d","HIT","",NA,NA,1,"[0.8502791000009893]","","",NA,NA,158,1
"item","l","No","",NA,NA,1,"[0.634287700000641]","","",NA,NA,158,1
"column","l","No","",NA,NA,1,"[0.8507706000000326]","","",NA,NA,158,1
