"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",14,50,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"book","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"fork","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"memory","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"blond","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"book","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"tower","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"fork","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"memory","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"dress","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"blond","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"crime","l","No","",NA,NA,NA,"","","",NA,NA,152,3
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"","","","",NA,NA,NA,"","","",NA,NA,152,3
"elbow","l","No","",NA,NA,1,"[1.4312847000001057]","","",NA,NA,152,3
"ambition","l","No","",NA,NA,1,"[0.9173680000003515]","","",NA,NA,152,3
"elbow","d","HIT","",NA,NA,1,"[0.5338702000008198]","","",NA,NA,152,3
"salad","l","No","",NA,NA,1,"[0.8003114000002824]","","",NA,NA,152,3
"door","l","No","",NA,NA,1,"[0.7842744000008679]","","",NA,NA,152,3
"salad","d","HIT","",NA,NA,1,"[0.49948980000044685]","","",NA,NA,152,3
"tool","l","No","",NA,NA,1,"[0.5835395000012795]","","",NA,NA,152,3
"health","l","No","",NA,NA,1,"[0.7496979000006831]","","",NA,NA,152,3
"ambition","l","No","",NA,NA,1,"[0.6833717000008619]","","",NA,NA,152,3
"health","d","HIT","",NA,NA,1,"[0.8165742999990471]","","",NA,NA,152,3
"vest","l","No","",NA,NA,1,"[0.9332501999997476]","","",NA,NA,152,3
"ugly","l","No","",NA,NA,1,"[0.7503794999993261]","","",NA,NA,152,3
"vest","d","HIT","",NA,NA,1,"[0.9003816000004008]","","",NA,NA,152,3
"face","l","No","",NA,NA,1,"[0.7335211999998137]","","",NA,NA,152,3
"rock","l","No","",NA,NA,1,"[0.9003304999987449]","","",NA,NA,152,3
"face","d","HIT","",NA,NA,1,"[0.6171044000002439]","","",NA,NA,152,3
"bowl","l","No","",NA,NA,1,"[0.6835128000002442]","","",NA,NA,152,3
"key","l","No","",NA,NA,1,"[0.5671161999998731]","","",NA,NA,152,3
"bowl","d","HIT","",NA,NA,1,"[1.033655399998679]","","",NA,NA,152,3
"moment","l","No","",NA,NA,1,"[0.6504356999994343]","","",NA,NA,152,3
"useful","l","No","",NA,NA,1,"[0.45045240000035847]","","",NA,NA,152,3
"moment","d","HIT","",NA,NA,1,"[0.6336977000009938]","","",NA,NA,152,3
"water","l","No","",NA,NA,1,"[0.6670717999986664]","","",NA,NA,152,3
"coast","l","No","",NA,NA,1,"[0.5007158999997046]","","",NA,NA,152,3
"key","l","No","",NA,NA,1,"[0.4843160000000353]","","",NA,NA,152,3
"coast","d","HIT","",NA,NA,1,"[0.6334855000004609]","","",NA,NA,152,3
"plain","l","No","",NA,NA,1,"[0.9001136999995651]","","",NA,NA,152,3
"rock","l","No","",NA,NA,1,"[0.783301700001175]","","",NA,NA,152,3
"plain","d","HIT","",NA,NA,1,"[0.4999884999997448]","","",NA,NA,152,3
"trunk","l","No","",NA,NA,1,"[0.7507074999994074]","","",NA,NA,152,3
"door","l","No","",NA,NA,1,"[0.7331076999998913]","","",NA,NA,152,3
"trunk","d","HIT","",NA,NA,1,"[0.5500348000005033]","","",NA,NA,152,3
"nervous","l","No","",NA,NA,1,"[0.5669763999994757]","","",NA,NA,152,3
"useful","l","No","",NA,NA,1,"[1.0008391000010306]","","",NA,NA,152,3
"nervous","d","HIT","",NA,NA,1,"[0.8671045000010054]","","",NA,NA,152,3
"quick","l","No","",NA,NA,1,"[1.4501036000001477]","","",NA,NA,152,3
"tool","l","No","",NA,NA,1,"[0.7508226999998442]","","",NA,NA,152,3
"quick","d","HIT","",NA,NA,1,"[0.8507054999990942]","","",NA,NA,152,3
"water","l","No","",NA,NA,1,"[0.9176889000009396]","","",NA,NA,152,3
"ugly","l","No","",NA,NA,1,"[0.8501055000015185]","","",NA,NA,152,3
"","","","wagon",NA,NA,NA,"","","",NA,NA,152,3
"","","","curious",NA,NA,NA,"","","",NA,NA,152,3
"","","","teacher",NA,NA,NA,"","","",NA,NA,152,3
"","","","curious",NA,NA,NA,"","","",NA,NA,152,3
"","","","teacher",NA,NA,NA,"","","",NA,NA,152,3
"","","","wagon",NA,NA,NA,"","","",NA,NA,152,3
"","","","",27,35,NA,"","","",NA,NA,152,3
"","","","",8,29,NA,"","","",NA,NA,152,3
"queen","l","No","",NA,NA,NA,"","[2.04845639999985]","['l']",1,NA,152,3
"butter","l","No ","",NA,NA,NA,"","[0.8007688999987295]","['l']",1,NA,152,3
"queen","d","HIT","",NA,NA,NA,"","[0.6842952000006335]","['d']",1,NA,152,3
"plant","l","No","",NA,NA,NA,"","[0.5846192000008159]","['l']",1,NA,152,3
"fear","l","No ","",NA,NA,NA,"","[0.6504993999988073]","['l']",1,NA,152,3
"plant","d","HIT","",NA,NA,NA,"","[0.5839199000001827]","['d']",1,NA,152,3
"army","l","No ","",NA,NA,NA,"","[0.817227699999421]","['l']",1,NA,152,3
"chair","l","No","",NA,NA,NA,"","[0.6006092000006902]","['l']",1,NA,152,3
"army","d","HIT","",NA,NA,NA,"","[0.7839018000013311]","['d']",1,NA,152,3
"moral","l","No ","",NA,NA,NA,"","[0.8504360999995697]","['l']",1,NA,152,3
"reserved","l","No ","",NA,NA,NA,"","[0.7338307999998506]","['l']",1,NA,152,3
"wagon","h","PM cue","",NA,NA,NA,"","[1.8501923000003444]","['h']",1,NA,152,3
"reserved","d","HIT","",NA,NA,NA,"","[1.3172095999998419]","['d']",1,NA,152,3
"fight","l","No ","",NA,NA,NA,"","[0.8004172000000835]","['l']",1,NA,152,3
"bench","l","No ","",NA,NA,NA,"","[0.6674239000003581]","['l']",1,NA,152,3
"fight","d","HIT","",NA,NA,NA,"","[1.050690799998847]","['d']",1,NA,152,3
"space","l","No ","",NA,NA,NA,"","[0.9338411000007909]","['l']",1,NA,152,3
"autumn","l","No ","",NA,NA,NA,"","[0.7671461999998428]","['l']",1,NA,152,3
"space","d","HIT","",NA,NA,NA,"","[0.9175402000000759]","['d']",1,NA,152,3
"green","l","No ","",NA,NA,NA,"","[1.0007188999989012]","['l']",1,NA,152,3
"nice","l","No ","",NA,NA,NA,"","[0.7339730000003328]","['l']",1,NA,152,3
"green","d","HIT","",NA,NA,NA,"","[0.7838429000003089]","['d']",1,NA,152,3
