"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",20,"21.0",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"voyage","l","No","",NA,"",NA,"","","",NA,NA,35,1
"tower","l","No","",NA,"",NA,"","","",NA,NA,35,1
"voyage","d","HIT","",NA,"",NA,"","","",NA,NA,35,1
"book","l","No","",NA,"",NA,"","","",NA,NA,35,1
"tower","l","No","",NA,"",NA,"","","",NA,NA,35,1
"book","d","HIT","",NA,"",NA,"","","",NA,NA,35,1
"dress","l","No","",NA,"",NA,"","","",NA,NA,35,1
"fork","l","No","",NA,"",NA,"","","",NA,NA,35,1
"crime","l","No","",NA,"",NA,"","","",NA,NA,35,1
"fork","d","HIT","",NA,"",NA,"","","",NA,NA,35,1
"memory","l","No","",NA,"",NA,"","","",NA,NA,35,1
"dress","l","No","",NA,"",NA,"","","",NA,NA,35,1
"memory","d","HIT","",NA,"",NA,"","","",NA,NA,35,1
"blond","l","No","",NA,"",NA,"","","",NA,NA,35,1
"crime","l","No","",NA,"",NA,"","","",NA,NA,35,1
"blond","d","HIT","",NA,"",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"","","","",NA,"",NA,"","","",NA,NA,35,1
"elbow","l","No","",NA,"",1,"[1.1134674999630079]","","",NA,NA,35,1
"ambition","l","No","",NA,"",1,"[0.8507169000222348]","","",NA,NA,35,1
"elbow","d","HIT","",NA,"",1,"[0.5006570999976248]","","",NA,NA,35,1
"salad","l","No","",NA,"",1,"[0.584121200023219]","","",NA,NA,35,1
"door","l","No","",NA,"",1,"[0.6504936999990605]","","",NA,NA,35,1
"salad","d","HIT","",NA,"",1,"[0.3670109999948181]","","",NA,NA,35,1
"tool","l","No","",NA,"",1,"[0.46694479999132454]","","",NA,NA,35,1
"health","l","No","",NA,"",1,"[0.7840341000119224]","","",NA,NA,35,1
"ambition","l","No","",NA,"",1,"[1.1509475000202656]","","",NA,NA,35,1
"health","d","HIT","",NA,"",0,"[1.3340751999639906]","","",NA,NA,35,1
"vest","l","No","",NA,"",1,"[0.7007813000236638]","","",NA,NA,35,1
"ugly","l","No","",NA,"",1,"[0.8675308999954723]","","",NA,NA,35,1
"vest","d","HIT","",NA,"",1,"[0.6167066000052728]","","",NA,NA,35,1
"face","l","No","",NA,"",1,"[0.5171235000016168]","","",NA,NA,35,1
