"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",9,29,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"ship","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"board","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"flower","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"computer","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"art","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"ship","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"board","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"flower","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"computer","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"art","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"ship","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"board","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"flower","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"computer","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"art","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,148,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"","","","",NA,NA,NA,"","","",NA,NA,148,2
"storm","l","No","",NA,NA,1,"[1.1753230999456719]","","",NA,NA,148,2
"glass","l","No","",NA,NA,1,"[0.5838364000665024]","","",NA,NA,148,2
"umbrella","l","No","",NA,NA,1,"[0.6506030999589711]","","",NA,NA,148,2
"glass","d","HIT","",NA,NA,1,"[0.6838290999876335]","","",NA,NA,148,2
"farm","l","No","",NA,NA,1,"[0.6338130000513047]","","",NA,NA,148,2
"air","l","No","",NA,NA,1,"[0.5337727000005543]","","",NA,NA,148,2
"farm","d","HIT","",NA,NA,1,"[0.6001660999609157]","","",NA,NA,148,2
"white","l","No","",NA,NA,1,"[0.6838232000591233]","","",NA,NA,148,2
"rough","l","No","",NA,NA,1,"[0.7166516999714077]","","",NA,NA,148,2
"white","d","HIT","",NA,NA,1,"[0.5169020999455824]","","",NA,NA,148,2
"passage","l","No","",NA,NA,1,"[0.7338214999763295]","","",NA,NA,148,2
"education","l","No","",NA,NA,1,"[0.617276200093329]","","",NA,NA,148,2
"passage","d","HIT","",NA,NA,1,"[0.534116700058803]","","",NA,NA,148,2
"clock","l","No","",NA,NA,1,"[0.6673955000005662]","","",NA,NA,148,2
"rough","l","No","",NA,NA,1,"[0.7172371000051498]","","",NA,NA,148,2
"clock","d","HIT","",NA,NA,1,"[0.46739809995051473]","","",NA,NA,148,2
"trumpet","l","No","",NA,NA,1,"[0.5670424000127241]","","",NA,NA,148,2
"violin","l","No","",NA,NA,1,"[0.6673527000239119]","","",NA,NA,148,2
"ankle","l","No","",NA,NA,1,"[0.8003701999550685]","","",NA,NA,148,2
"crisis","l","No","",NA,NA,1,"[0.7507034000009298]","","",NA,NA,148,2
"ankle","d","HIT","",NA,NA,1,"[0.5172420999733731]","","",NA,NA,148,2
"mistake","l","No","",NA,NA,1,"[0.8006228000158444]","","",NA,NA,148,2
"education","l","No","",NA,NA,1,"[0.850977799971588]","","",NA,NA,148,2
"mistake","d","HIT","",NA,NA,1,"[0.5671433999668807]","","",NA,NA,148,2
"trumpet","l","No","",NA,NA,1,"[0.700803600018844]","","",NA,NA,148,2
"bar","l","No","",NA,NA,1,"[0.750395099981688]","","",NA,NA,148,2
"violin","l","No","",NA,NA,0,"[0.8170771999284625]","","",NA,NA,148,2
"bar","d","HIT","",NA,NA,1,"[1.1005888000363484]","","",NA,NA,148,2
"tree","l","No","",NA,NA,1,"[0.8168663999531418]","","",NA,NA,148,2
"storm","l","No","",NA,NA,1,"[0.683942100033164]","","",NA,NA,148,2
"tree","d","HIT","",NA,NA,1,"[0.6675201000180095]","","",NA,NA,148,2
"news","l","No","",NA,NA,1,"[0.7168253000127152, 0.8505258000222966]","","",NA,NA,148,2
"air","l","No","",NA,NA,1,"[0.7501579000381753]","","",NA,NA,148,2
"news","d","HIT","",NA,NA,1,"[0.650582900037989]","","",NA,NA,148,2
"dirty","l","No","",NA,NA,1,"[0.8837588999886066]","","",NA,NA,148,2
"umbrella","l","No","",NA,NA,1,"[0.6170515000121668]","","",NA,NA,148,2
"dirty","d","HIT","",NA,NA,1,"[1.2338053999701515]","","",NA,NA,148,2
"manner","l","No","",NA,NA,1,"[0.8336904000025243]","","",NA,NA,148,2
"crisis","l","No","",NA,NA,1,"[0.6173818999668583]","","",NA,NA,148,2
"manner","d","HIT","",NA,NA,1,"[1.1669452999485657]","","",NA,NA,148,2
"","","","circle",NA,NA,NA,"","","",NA,NA,148,2
"","","","village",NA,NA,NA,"","","",NA,NA,148,2
"","","","detail",NA,NA,NA,"","","",NA,NA,148,2
"","","","detail",NA,NA,NA,"","","",NA,NA,148,2
"","","","village",NA,NA,NA,"","","",NA,NA,148,2
"","","","circle",NA,NA,NA,"","","",NA,NA,148,2
"","","","",50,51,NA,"","","",NA,NA,148,2
"","","","",13,70,NA,"","","",NA,NA,148,2
"finger","l","No","",NA,NA,NA,"","[0.690443699946627]","['l']",1,NA,148,2
"person","l","No","",NA,NA,NA,"","[0.650214200024493]","['l']",1,NA,148,2
"barrel","l","No ","",NA,NA,NA,"","[0.9502630999777466]","['l']",1,NA,148,2
"person","d","HIT","",NA,NA,NA,"","[2.417079000035301]","['l']",0,NA,148,2
"window","l","No","",NA,NA,NA,"","[1.1830347999930382]","['l']",1,NA,148,2
"capable","l","No ","",NA,NA,NA,"","[1.017422099946998]","['l']",1,NA,148,2
"window","d","HIT","",NA,NA,NA,"","[2.4336247999453917]","['l']",0,NA,148,2
"answer","l","No ","",NA,NA,NA,"","[0.9838547999970615]","['l']",1,NA,148,2
"horse","l","No","",NA,NA,NA,"","[1.0007970000151545]","['l']",1,NA,148,2
"answer","d","HIT","",NA,NA,NA,"","[0.7341151000000536]","['d']",1,NA,148,2
"smooth","l","No ","",NA,NA,NA,"","[0.8341881999513134]","['l']",1,NA,148,2
"employment","l","No ","",NA,NA,NA,"","[1.0173523999983445]","['l']",1,NA,148,2
"smooth","d","HIT","",NA,NA,NA,"","[1.934073399985209]","['d']",1,NA,148,2
"detail","h","PM cue","",NA,NA,NA,"","[1.1507069999352098]","['l']",0,NA,148,2
"radio","l","No ","",NA,NA,NA,"","[0.7509081999305636]","['l']",1,NA,148,2
"finger","l","No ","",NA,NA,NA,"","[1.1337499000364915]","['d']",0,NA,148,2
"radio","d","HIT","",NA,NA,NA,"","[]","None",0,NA,148,2
"grass","l","No ","",NA,NA,NA,"","[0.7505034999921918]","['l']",1,NA,148,2
"broken","l","No ","",NA,NA,NA,"","[0.9007111000828445]","['l']",1,NA,148,2
"grass","d","HIT","",NA,NA,NA,"","[0.7675194999901578]","['d']",1,NA,148,2
"table","l","No ","",NA,NA,NA,"","[0.8838634000858292]","['l']",1,NA,148,2
"rifle","l","No ","",NA,NA,NA,"","[0.9169904999434948]","['l']",1,NA,148,2
"table","d","HIT","",NA,NA,NA,"","[1.0171115000266582]","['d']",1,NA,148,2
"alert","l","No ","",NA,NA,NA,"","[0.8835241999477148]","['l']",1,NA,148,2
"village","h","PM cue","",NA,NA,NA,"","[1.0671439999714494, 2.0502494999673218]","['l', 'd']",0,NA,148,2
"favour","l","No ","",NA,NA,NA,"","[0.1340970000019297, 1.9005881999619305]","['h', 'l']",0,NA,148,2
"barrel","l","No ","",NA,NA,NA,"","[1.9668915000511333]","['l']",1,NA,148,2
"favour","d","HIT","",NA,NA,NA,"","[0.7671133999247104]","['d']",1,NA,148,2
"material","l","No ","",NA,NA,NA,"","[0.917119299992919]","['l']",1,NA,148,2
"employment","l","No ","",NA,NA,NA,"","[0.9337632999522611]","['l']",1,NA,148,2
"material","d","HIT","",NA,NA,NA,"","[1.0671113999560475]","['l']",0,NA,148,2
"hospital","l","No ","",NA,NA,NA,"","[0.9669994000578299]","['l']",1,NA,148,2
"colour","l","No","",NA,NA,NA,"","[0.8169543000403792]","['l']",1,NA,148,2
"hospital","d","HIT","",NA,NA,NA,"","[0.8671849999809638]","['d']",1,NA,148,2
"circle","h","PM cue","",NA,NA,NA,"","[1.516715999925509]","['h']",1,NA,148,2
"confused","l","No ","",NA,NA,NA,"","[0.8007200999418274]","['l']",1,NA,148,2
"highway","l","No ","",NA,NA,NA,"","[0.7669806000776589]","['l']",1,NA,148,2
"confused","d","HIT","",NA,NA,NA,"","[1.9839553999481723]","['d']",1,NA,148,2
"iron","l","No ","",NA,NA,NA,"","[0.6838940000161529]","['l']",1,NA,148,2
"slow","l","No","",NA,NA,NA,"","[0.9004311999306083]","['l']",1,NA,148,2
"iron","d","HIT","",NA,NA,NA,"","[1.3504686000524089]","['d']",1,NA,148,2
"dinner","l","No ","",NA,NA,NA,"","[0.7345100999809802]","['l']",1,NA,148,2
"seat","l","No ","",NA,NA,NA,"","[0.9344720999943092]","['l']",1,NA,148,2
"dinner","d","HIT","",NA,NA,NA,"","[1.0341676999814808]","['d']",1,NA,148,2
"month","l","No ","",NA,NA,NA,"","[0.8506339999148622]","['l']",1,NA,148,2
"capable","l","No ","",NA,NA,NA,"","[1.050912500009872]","['l']",1,NA,148,2
"month","d","HIT","",NA,NA,NA,"","[1.2505854000337422]","['d']",1,NA,148,2
"engine","l","No ","",NA,NA,NA,"","[0.7672348999185488]","['l']",1,NA,148,2
"rifle","l","No ","",NA,NA,NA,"","[1.0999985999660566]","['l']",1,NA,148,2
"engine","d","HIT","",NA,NA,NA,"","[1.2838214000221342]","['d']",1,NA,148,2
"detail","h","PM cue","",NA,NA,NA,"","[1.2174660000018775]","['l']",0,NA,148,2
"orchestra","l","No ","",NA,NA,NA,"","[]","None",0,NA,148,2
"highway","l","No ","",NA,NA,NA,"","[0.9008662999840453]","['l']",1,NA,148,2
"orchestra","d","HIT","",NA,NA,NA,"","[1.3007440000073984]","['l']",0,NA,148,2
"building","l","No ","",NA,NA,NA,"","[1.233887199894525]","['d']",0,NA,148,2
"sugar","l","No","",NA,NA,NA,"","[2.2167929999995977]","['l']",1,NA,148,2
"building","d","HIT","",NA,NA,NA,"","[1.366825299919583]","['d']",1,NA,148,2
"lake","l","No ","",NA,NA,NA,"","[0.9670232000062242]","['l']",1,NA,148,2
"seat","l","No ","",NA,NA,NA,"","[1.1506209999788553]","['l']",1,NA,148,2
"lake","d","HIT","",NA,NA,NA,"","[1.1168464999645948]","['d']",1,NA,148,2
"alert","l","No","",NA,NA,NA,"","[0.7669959000777453]","['l']",1,NA,148,2
"street","l","No","",NA,NA,NA,"","[1.0172001000028104]","['l']",1,NA,148,2
"circle","h","PM cue","",NA,NA,NA,"","[1.3169649000046775]","['h']",1,NA,148,2
"street","d","HIT","",NA,NA,NA,"","[1.0670639000600204]","['l']",0,NA,148,2
"waste","l","No ","",NA,NA,NA,"","[0.8500557000515983]","['l']",1,NA,148,2
"broken","l","No ","",NA,NA,NA,"","[1.8327942999312654]","['l']",1,NA,148,2
"waste","d","HIT","",NA,NA,NA,"","[1.1336284999269992]","['d']",1,NA,148,2
"patient","l","No ","",NA,NA,NA,"","[1.03416590008419]","['l']",1,NA,148,2
