"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",51,61,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"voyage","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"tower","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"voyage","d","HIT","",NA,NA,NA,"","","",NA,NA,38,1
"book","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"tower","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"book","d","HIT","",NA,NA,NA,"","","",NA,NA,38,1
"dress","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"fork","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"crime","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"fork","d","HIT","",NA,NA,NA,"","","",NA,NA,38,1
"memory","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"dress","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"memory","d","HIT","",NA,NA,NA,"","","",NA,NA,38,1
"blond","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"crime","l","No","",NA,NA,NA,"","","",NA,NA,38,1
"blond","d","HIT","",NA,NA,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"","","","",NA,NA,NA,"","","",NA,NA,38,1
"elbow","l","No","",NA,NA,1,"[0.7314901000354439]","","",NA,NA,38,1
"ambition","l","No","",NA,NA,1,"[0.9172634000424296]","","",NA,NA,38,1
"elbow","d","HIT","",NA,NA,1,"[0.6505723000736907]","","",NA,NA,38,1
"salad","l","No","",NA,NA,1,"[0.5332774000708014]","","",NA,NA,38,1
"door","l","No","",NA,NA,1,"[0.601140100043267]","","",NA,NA,38,1
"salad","d","HIT","",NA,NA,1,"[0.550760900019668]","","",NA,NA,38,1
"tool","l","No","",NA,NA,1,"[0.6174251000629738]","","",NA,NA,38,1
"health","l","No","",NA,NA,1,"[0.5339690999826416]","","",NA,NA,38,1
"ambition","l","No","",NA,NA,1,"[0.7341644999105483]","","",NA,NA,38,1
"health","d","HIT","",NA,NA,1,"[0.5338289000792429]","","",NA,NA,38,1
"vest","l","No","",NA,NA,1,"[0.8670984000200406]","","",NA,NA,38,1
"ugly","l","No","",NA,NA,1,"[0.8840585000580177]","","",NA,NA,38,1
"vest","d","HIT","",NA,NA,1,"[0.8009708999888971]","","",NA,NA,38,1
"face","l","No","",NA,NA,1,"[0.533817799994722]","","",NA,NA,38,1
"rock","l","No","",NA,NA,1,"[0.6337745999917388]","","",NA,NA,38,1
"face","d","HIT","",NA,NA,0,"[0.884047899977304]","","",NA,NA,38,1
"bowl","l","No","",NA,NA,1,"[1.00060529995244]","","",NA,NA,38,1
"key","l","No","",NA,NA,1,"[0.8172685999888927]","","",NA,NA,38,1
"bowl","d","HIT","",NA,NA,1,"[0.6339766999008134]","","",NA,NA,38,1
"moment","l","No","",NA,NA,1,"[0.5839415000518784]","","",NA,NA,38,1
"useful","l","No","",NA,NA,1,"[0.6838504000334069]","","",NA,NA,38,1
"moment","d","HIT","",NA,NA,1,"[0.6505658000241965]","","",NA,NA,38,1
"water","l","No","",NA,NA,1,"[0.6343461000360548]","","",NA,NA,38,1
"coast","l","No","",NA,NA,1,"[0.6839752999367192]","","",NA,NA,38,1
"key","l","No","",NA,NA,1,"[0.8506001000059769]","","",NA,NA,38,1
"coast","d","HIT","",NA,NA,1,"[0.7507389000384137]","","",NA,NA,38,1
"plain","l","No","",NA,NA,1,"[0.9342192999320105]","","",NA,NA,38,1
"rock","l","No","",NA,NA,1,"[0.950806999928318]","","",NA,NA,38,1
"plain","d","HIT","",NA,NA,1,"[0.8338967999443412]","","",NA,NA,38,1
"trunk","l","No","",NA,NA,1,"[0.5505418000975624]","","",NA,NA,38,1
"door","l","No","",NA,NA,1,"[0.7839438000228256]","","",NA,NA,38,1
