"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",2,60,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"lion","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"lion","d","HIT","",NA,NA,NA,"","","",NA,NA,148,1
"black","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"black","d","HIT","",NA,NA,NA,"","","",NA,NA,148,1
"field","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"arm","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"field","d","HIT","",NA,NA,NA,"","","",NA,NA,148,1
"excuse","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"statue","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"excuse","d","HIT","",NA,NA,NA,"","","",NA,NA,148,1
"woman","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"city","l","No","",NA,NA,NA,"","","",NA,NA,148,1
"woman","d","HIT","",NA,NA,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"","","","",NA,NA,NA,"","","",NA,NA,148,1
"plane","l","No","",NA,NA,1,"[2.477004999993369]","","",NA,NA,148,1
"body","l","No","",NA,NA,1,"[1.2843548999517225]","","",NA,NA,148,1
"plane","d","HIT","",NA,NA,0,"[2.2836003999691457]","","",NA,NA,148,1
"alien","l","No","",NA,NA,1,"[1.0171068999916315]","","",NA,NA,148,1
"dark","l","No","",NA,NA,1,"[0.7175758999655955]","","",NA,NA,148,1
"alien","d","HIT","",NA,NA,0,"[1.2835575999924913]","","",NA,NA,148,1
"clothing","l","No","",NA,NA,1,"[0.7504319000290707]","","",NA,NA,148,1
"serious","l","No","",NA,NA,1,"[1.0338135000201873]","","",NA,NA,148,1
"clothing","d","HIT","",NA,NA,0,"[0.7503692000173032]","","",NA,NA,148,1
"stomach","l","No","",NA,NA,1,"[0.8003280999837443]","","",NA,NA,148,1
"modest","l","No","",NA,NA,1,"[0.7671876000240445]","","",NA,NA,148,1
"stomach","d","HIT","",NA,NA,0,"","","",NA,NA,148,1
"wonder","l","No","",NA,NA,1,"[0.8169747000210918]","","",NA,NA,148,1
"body","l","No","",NA,NA,1,"[1.151166399999056]","","",NA,NA,148,1
"wonder","d","HIT","",NA,NA,0,"[0.7340302999946289]","","",NA,NA,148,1
"item","l","No","",NA,NA,0,"","","",NA,NA,148,1
"column","l","No","",NA,NA,1,"[0.7506277000065893]","","",NA,NA,148,1
"pencil","l","No","",NA,NA,1,"[0.8339556000428274]","","",NA,NA,148,1
"trust","l","No","",NA,NA,1,"[0.7671028000186197]","","",NA,NA,148,1
"item","l","No","",NA,NA,0,"","","",NA,NA,148,1
"trust","d","HIT","",NA,NA,0,"","","",NA,NA,148,1
"bathroom","l","No","",NA,NA,1,"[0.8006865000352263]","","",NA,NA,148,1
"honey","l","No","",NA,NA,1,"[0.8837401999626309]","","",NA,NA,148,1
"bathroom","d","HIT","",NA,NA,0,"","","",NA,NA,148,1
"modest","l","No","",NA,NA,1,"[0.750447099970188]","","",NA,NA,148,1
"cottage","l","No","",NA,NA,1,"[0.8668814999982715]","","",NA,NA,148,1
"dark","l","No","",NA,NA,1,"[0.9840025000157766]","","",NA,NA,148,1
"cottage","d","HIT","",NA,NA,0,"","","",NA,NA,148,1
"legend","l","No","",NA,NA,1,"[0.8669776999740861]","","",NA,NA,148,1
"serious","l","No","",NA,NA,1,"[0.9169267999823205]","","",NA,NA,148,1
"legend","d","HIT","",NA,NA,0,"","","",NA,NA,148,1
"history","l","No","",NA,NA,1,"[0.8338809999986552]","","",NA,NA,148,1
"pencil","l","No","",NA,NA,1,"[0.9002018999890424]","","",NA,NA,148,1
"history","d","HIT","",NA,NA,0,"[1.250475600012578]","","",NA,NA,148,1
"metal","l","No","",NA,NA,1,"[0.867207299976144]","","",NA,NA,148,1
"column","l","No","",NA,NA,0,"","","",NA,NA,148,1
"metal","d","HIT","",NA,NA,0,"","","",NA,NA,148,1
"foot","l","No","",NA,NA,1,"[0.7506420999998227]","","",NA,NA,148,1
"honey","l","No","",NA,NA,0,"","","",NA,NA,148,1
"foot","d","HIT","",NA,NA,0,"","","",NA,NA,148,1
"","","","writer",NA,NA,NA,"","","",NA,NA,148,1
"","","","event",NA,NA,NA,"","","",NA,NA,148,1
"","","","bottle",NA,NA,NA,"","","",NA,NA,148,1
"","","","event",NA,NA,NA,"","","",NA,NA,148,1
"","","","bottle",NA,NA,NA,"","","",NA,NA,148,1
"","","","writer",NA,NA,NA,"","","",NA,NA,148,1
"","","","",40,40,NA,"","","",NA,NA,148,1
"","","","",1,80,NA,"","","",NA,NA,148,1
"mail","l","No","",NA,NA,NA,"","[]","None",0,NA,148,1
"watch","l","No ","",NA,NA,NA,"","[]","None",0,NA,148,1
"mail","d","HIT","",NA,NA,NA,"","[1.3501308999839239, 1.8668887999956496]","['d', 'l']",1,NA,148,1
"anxious","l","No","",NA,NA,NA,"","[2.300463200022932]","['l']",1,NA,148,1
"truck","l","No ","",NA,NA,NA,"","[0.9336516999755986]","['l']",1,NA,148,1
"anxious","d","HIT","",NA,NA,NA,"","[2.000800399982836]","['d']",1,NA,148,1
"humble","l","No ","",NA,NA,NA,"","[1.1840511999907903]","['l']",1,NA,148,1
"paper","l","No","",NA,NA,NA,"","[1.166584300051909]","['l']",1,NA,148,1
"humble","d","HIT","",NA,NA,NA,"","[1.2840734999626875]","['d']",1,NA,148,1
"bottle","h","PM cue","",NA,NA,NA,"","[1.3339695000322536]","['h']",1,NA,148,1
"vehicle","l","No ","",NA,NA,NA,"","[1.0840099999913946]","['l']",1,NA,148,1
"clouds","l","No ","",NA,NA,NA,"","[1.1167812999919988]","['l']",1,NA,148,1
"vehicle","d","HIT","",NA,NA,NA,"","[1.2004468999803066]","['d']",1,NA,148,1
"rain","l","No ","",NA,NA,NA,"","[1.050439299957361]","['l']",1,NA,148,1
"opinion","l","No ","",NA,NA,NA,"","[1.1500671000103466]","['l']",1,NA,148,1
"rain","d","HIT","",NA,NA,NA,"","[1.2502898999955505]","['d']",1,NA,148,1
"quiet","l","No ","",NA,NA,NA,"","[0.7835160000249743]","['l']",1,NA,148,1
"market","l","No ","",NA,NA,NA,"","[0.8494053999893367]","['l']",1,NA,148,1
"quiet","d","HIT","",NA,NA,NA,"","[1.4841442999895662]","['l']",0,NA,148,1
"avenue","l","No ","",NA,NA,NA,"","[0.9007625000085682]","['l']",1,NA,148,1
"writer","h","PM cue","",NA,NA,NA,"","[1.6175116000231355]","['h']",1,NA,148,1
"knife","l","No","",NA,NA,NA,"","[1.5840423999470659]","['l']",1,NA,148,1
