"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",20,80,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"ship","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"hard","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,159,1
"board","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"danger","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,159,1
"flower","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"hard","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,159,1
"computer","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"museum","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,159,1
"art","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"museum","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,159,1
"danger","l","No","",NA,NA,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"","","","",NA,NA,NA,"","","",NA,NA,159,1
"storm","l","No","",NA,NA,1,"[1.1278947999999218]","","",NA,NA,159,1
"glass","l","No","",NA,NA,1,"[1.0167279999986931]","","",NA,NA,159,1
"umbrella","l","No","",NA,NA,1,"[0.7672100999989198]","","",NA,NA,159,1
"glass","d","HIT","",NA,NA,1,"[0.633818499998597]","","",NA,NA,159,1
"farm","l","No","",NA,NA,1,"[0.7673172999966482]","","",NA,NA,159,1
"air","l","No","",NA,NA,1,"[0.7670883999999205]","","",NA,NA,159,1
"farm","d","HIT","",NA,NA,1,"[0.4838014999986626]","","",NA,NA,159,1
"white","l","No","",NA,NA,1,"[0.7838370999998006]","","",NA,NA,159,1
"rough","l","No","",NA,NA,1,"[0.8005453999976453]","","",NA,NA,159,1
"white","d","HIT","",NA,NA,1,"[0.45055880000290927]","","",NA,NA,159,1
"passage","l","No","",NA,NA,1,"[0.6176141000032658]","","",NA,NA,159,1
"education","l","No","",NA,NA,1,"[0.7670123000025342]","","",NA,NA,159,1
"passage","d","HIT","",NA,NA,1,"[0.5338488000015786]","","",NA,NA,159,1
"clock","l","No","",NA,NA,1,"[0.683994500002882]","","",NA,NA,159,1
"rough","l","No","",NA,NA,1,"[0.6339091999980155]","","",NA,NA,159,1
"clock","d","HIT","",NA,NA,1,"[0.717047599999205]","","",NA,NA,159,1
"trumpet","l","No","",NA,NA,1,"[0.5338196999982756]","","",NA,NA,159,1
"violin","l","No","",NA,NA,1,"[0.6671453999988444]","","",NA,NA,159,1
"ankle","l","No","",NA,NA,1,"[0.7839480000002368]","","",NA,NA,159,1
"crisis","l","No","",NA,NA,1,"[0.7839401000019279]","","",NA,NA,159,1
"ankle","d","HIT","",NA,NA,1,"[1.000416300001234]","","",NA,NA,159,1
"mistake","l","No","",NA,NA,1,"[0.8340406999996048]","","",NA,NA,159,1
"education","l","No","",NA,NA,1,"[0.9337889999987965]","","",NA,NA,159,1
"mistake","d","HIT","",NA,NA,1,"[0.6671857000001182]","","",NA,NA,159,1
"trumpet","l","No","",NA,NA,1,"[1.4169916000028024]","","",NA,NA,159,1
"bar","l","No","",NA,NA,1,"[1.0667060000014317]","","",NA,NA,159,1
"violin","l","No","",NA,NA,0,"[1.1170851999995648]","","",NA,NA,159,1
"bar","d","HIT","",NA,NA,1,"[1.983635399999912]","","",NA,NA,159,1
"tree","l","No","",NA,NA,1,"[0.7174532999997609]","","",NA,NA,159,1
"storm","l","No","",NA,NA,1,"[0.9835458000015933]","","",NA,NA,159,1
"tree","d","HIT","",NA,NA,1,"[0.700751800002763]","","",NA,NA,159,1
"news","l","No","",NA,NA,1,"[0.7674306000008073]","","",NA,NA,159,1
"air","l","No","",NA,NA,1,"[1.051127999999153]","","",NA,NA,159,1
"news","d","HIT","",NA,NA,0,"[1.6167411999995238]","","",NA,NA,159,1
"dirty","l","No","",NA,NA,1,"[1.0504035000012664]","","",NA,NA,159,1
"umbrella","l","No","",NA,NA,1,"[1.184173900001042]","","",NA,NA,159,1
"dirty","d","HIT","",NA,NA,1,"[0.5507919000010588]","","",NA,NA,159,1
"manner","l","No","",NA,NA,1,"[0.7843686000014713]","","",NA,NA,159,1
"crisis","l","No","",NA,NA,1,"[1.000634699998045]","","",NA,NA,159,1
"manner","d","HIT","",NA,NA,1,"[0.7339621000028274]","","",NA,NA,159,1
"","","","village",NA,NA,NA,"","","",NA,NA,159,1
"","","","circle",NA,NA,NA,"","","",NA,NA,159,1
"","","","detail",NA,NA,NA,"","","",NA,NA,159,1
"","","","circle",NA,NA,NA,"","","",NA,NA,159,1
"","","","village",NA,NA,NA,"","","",NA,NA,159,1
"","","","detail",NA,NA,NA,"","","",NA,NA,159,1
"","","","",20,60,NA,"","","",NA,NA,159,1
"","","","",40,80,NA,"","","",NA,NA,159,1
"finger","l","No","",NA,NA,NA,"","[1.975205900002038]","['l']",1,NA,159,1
"person","l","No","",NA,NA,NA,"","[1.6174055999981647]","['l']",1,NA,159,1
"barrel","l","No ","",NA,NA,NA,"","[2.250365199997759]","['l']",1,NA,159,1
"person","d","HIT","",NA,NA,NA,"","[1.7836236000002827]","['d']",1,NA,159,1
"window","l","No","",NA,NA,NA,"","[0.9504950000009558]","['l']",1,NA,159,1
"capable","l","No ","",NA,NA,NA,"","[1.0341689999986556]","['l']",1,NA,159,1
"window","d","HIT","",NA,NA,NA,"","[1.7339765000033367]","['l']",0,NA,159,1
"answer","l","No ","",NA,NA,NA,"","[1.4505183000001125]","['l']",1,NA,159,1
"horse","l","No","",NA,NA,NA,"","[1.1838074999977835]","['l']",1,NA,159,1
"answer","d","HIT","",NA,NA,NA,"","[0.967138400003023]","['d']",1,NA,159,1
"smooth","l","No ","",NA,NA,NA,"","[1.0007838999990781]","['l']",1,NA,159,1
"employment","l","No ","",NA,NA,NA,"","[1.0672419000002265]","['l']",1,NA,159,1
"smooth","d","HIT","",NA,NA,NA,"","[1.1841368999994302]","['d']",1,NA,159,1
"detail","h","PM cue","",NA,NA,NA,"","[2.6667094000004]","['h']",1,NA,159,1
