"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","","None",29,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"black","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"black","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"field","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"field","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"excuse","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"excuse","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"woman","l","No","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"woman","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"black","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"black","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"field","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"field","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"excuse","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"excuse","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"woman","l","No","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"woman","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"black","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"black","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"field","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"field","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"excuse","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"excuse","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"woman","l","No","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"woman","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"lion","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"black","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"black","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"field","l","No","","",NA,NA,"","","",NA,NA,160,1
"arm","l","No","","",NA,NA,"","","",NA,NA,160,1
"field","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"excuse","l","No","","",NA,NA,"","","",NA,NA,160,1
"statue","l","No","","",NA,NA,"","","",NA,NA,160,1
"excuse","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"woman","l","No","","",NA,NA,"","","",NA,NA,160,1
"city","l","No","","",NA,NA,"","","",NA,NA,160,1
"woman","d","HIT","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"","","","","",NA,NA,"","","",NA,NA,160,1
"plane","l","No","","",NA,1,"[1.2828524000005928]","","",NA,NA,160,1
"body","l","No","","",NA,1,"[0.7675374000000375]","","",NA,NA,160,1
"plane","d","HIT","","",NA,1,"[0.8336939999999231]","","",NA,NA,160,1
"alien","l","No","","",NA,1,"[0.7503272000003562]","","",NA,NA,160,1
"dark","l","No","","",NA,1,"[0.7176196999998865]","","",NA,NA,160,1
"alien","d","HIT","","",NA,1,"[0.9003560000001016]","","",NA,NA,160,1
"clothing","l","No","","",NA,1,"[0.7840660000001662]","","",NA,NA,160,1
"serious","l","No","","",NA,1,"[0.8342682000002242]","","",NA,NA,160,1
"clothing","d","HIT","","",NA,0,"[0.8673029000001407]","","",NA,NA,160,1
"stomach","l","No","","",NA,1,"[0.8005911999998716]","","",NA,NA,160,1
"modest","l","No","","",NA,1,"[0.7171301999997013]","","",NA,NA,160,1
"stomach","d","HIT","","",NA,1,"[0.9675015000002531]","","",NA,NA,160,1
"wonder","l","No","","",NA,1,"[0.7339280999995026]","","",NA,NA,160,1
"body","l","No","","",NA,0,"[0.850249499999336]","","",NA,NA,160,1
"wonder","d","HIT","","",NA,0,"[0.7665666000002602]","","",NA,NA,160,1
"item","l","No","","",NA,1,"[0.8995654999998806]","","",NA,NA,160,1
"column","l","No","","",NA,1,"[0.8998264000001654]","","",NA,NA,160,1
"pencil","l","No","","",NA,1,"[0.7342650999999023]","","",NA,NA,160,1
"trust","l","No","","",NA,1,"[0.7677273999997851]","","",NA,NA,160,1
"item","l","No","","",NA,0,"[1.2005244000001767]","","",NA,NA,160,1
"trust","d","HIT","","",NA,1,"[0.9172908000000461]","","",NA,NA,160,1
"bathroom","l","No","","",NA,1,"[0.7672704999995403]","","",NA,NA,160,1
"honey","l","No","","",NA,1,"[0.6839181000004828]","","",NA,NA,160,1
"bathroom","d","HIT","","",NA,1,"[0.8503357999998116]","","",NA,NA,160,1
"modest","l","No","","",NA,0,"[1.0670452000003934]","","",NA,NA,160,1
"cottage","l","No","","",NA,1,"[0.7842292999994243]","","",NA,NA,160,1
"dark","l","No","","",NA,1,"[1.0341635999993741]","","",NA,NA,160,1
"cottage","d","HIT","","",NA,1,"[0.6675825000002078]","","",NA,NA,160,1
"legend","l","No","","",NA,1,"[0.7505499999997483]","","",NA,NA,160,1
"serious","l","No","","",NA,1,"[1.0175137999995059]","","",NA,NA,160,1
"legend","d","HIT","","",NA,1,"[0.6339706000007936]","","",NA,NA,160,1
"history","l","No","","",NA,1,"[1.0337436999998317]","","",NA,NA,160,1
"pencil","l","No","","",NA,0,"[0.9673235000000204]","","",NA,NA,160,1
"history","d","HIT","","",NA,1,"[0.6837566999993214]","","",NA,NA,160,1
"metal","l","No","","",NA,0,"[0.9837303000003885]","","",NA,NA,160,1
"column","l","No","","",NA,0,"[0.9338155000004917]","","",NA,NA,160,1
"metal","d","HIT","","",NA,1,"[0.6840125999997326]","","",NA,NA,160,1
"foot","l","No","","",NA,1,"[0.733717300000535]","","",NA,NA,160,1
"honey","l","No","","",NA,0,"[0.8339052999999694]","","",NA,NA,160,1
"foot","d","HIT","","",NA,1,"[0.8501365000001897]","","",NA,NA,160,1
"","","","writer","",NA,NA,"","","",NA,NA,160,1
"","","","bottle","",NA,NA,"","","",NA,NA,160,1
"","","","event","",NA,NA,"","","",NA,NA,160,1
"","","","event","",NA,NA,"","","",NA,NA,160,1
"","","","writer","",NA,NA,"","","",NA,NA,160,1
"","","","bottle","",NA,NA,"","","",NA,NA,160,1
"","","","","30.0",50,NA,"","","",NA,NA,160,1
"","","","","30.0",30,NA,"","","",NA,NA,160,1
"mail","l","No","","",NA,NA,"","[1.5485107999993488]","['d']",0,NA,160,1
"watch","l","No ","","",NA,NA,"","[2.2004753000001074]","['d']",0,NA,160,1
"mail","d","HIT","","",NA,NA,"","[1.383814099999654]","['d']",1,NA,160,1
