"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session"
"","","","",1,100,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"ship","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"ship","d","HIT","",NA,NA,NA,"","","",NA,NA,54,2
"board","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"board","d","HIT","",NA,NA,NA,"","","",NA,NA,54,2
"flower","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"hard","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"flower","d","HIT","",NA,NA,NA,"","","",NA,NA,54,2
"computer","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"computer","d","HIT","",NA,NA,NA,"","","",NA,NA,54,2
"art","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"museum","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"art","d","HIT","",NA,NA,NA,"","","",NA,NA,54,2
"danger","l","No","",NA,NA,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"","","","",NA,NA,NA,"","","",NA,NA,54,2
"storm","l","No","",NA,NA,1,"[0.998065100000531]","","",NA,NA,54,2
"glass","l","No","",NA,NA,1,"[0.817313200001081]","","",NA,NA,54,2
"umbrella","l","No","",NA,NA,1,"[0.5838155999990704]","","",NA,NA,54,2
"glass","d","HIT","",NA,NA,1,"[0.467240000001766]","","",NA,NA,54,2
"farm","l","No","",NA,NA,1,"[0.93398900000102]","","",NA,NA,54,2
"air","l","No","",NA,NA,1,"[0.7171543000004021]","","",NA,NA,54,2
"farm","d","HIT","",NA,NA,1,"[0.5006658999991487]","","",NA,NA,54,2
"white","l","No","",NA,NA,1,"[0.6675312999977905]","","",NA,NA,54,2
"rough","l","No","",NA,NA,1,"[0.5842228000001342]","","",NA,NA,54,2
"white","d","HIT","",NA,NA,1,"[0.9006053999983124]","","",NA,NA,54,2
"passage","l","No","",NA,NA,1,"[0.6012198999997054]","","",NA,NA,54,2
"education","l","No","",NA,NA,1,"[0.8832766999985324]","","",NA,NA,54,2
"passage","d","HIT","",NA,NA,1,"[0.38382629999978235]","","",NA,NA,54,2
"clock","l","No","",NA,NA,1,"[0.9503102000016952]","","",NA,NA,54,2
"rough","l","No","",NA,NA,0,"[0.6507952000029036]","","",NA,NA,54,2
"clock","d","HIT","",NA,NA,1,"[1.933667900000728]","","",NA,NA,54,2
"trumpet","l","No","",NA,NA,1,"[1.0004678999976022]","","",NA,NA,54,2
"violin","l","No","",NA,NA,1,"[0.8343271999983699]","","",NA,NA,54,2
"ankle","l","No","",NA,NA,1,"[0.6008456000017759]","","",NA,NA,54,2
"crisis","l","No","",NA,NA,1,"[0.7335830000010901]","","",NA,NA,54,2
"ankle","d","HIT","",NA,NA,1,"[0.5339189000005717]","","",NA,NA,54,2
"mistake","l","No","",NA,NA,1,"[0.6339238000000478]","","",NA,NA,54,2
"education","l","No","",NA,NA,1,"[0.7337840000000142]","","",NA,NA,54,2
"mistake","d","HIT","",NA,NA,1,"[0.4672108000013395]","","",NA,NA,54,2
"trumpet","l","No","",NA,NA,1,"[0.5670583999999508]","","",NA,NA,54,2
"bar","l","No","",NA,NA,1,"[0.6339808000011544]","","",NA,NA,54,2
"violin","l","No","",NA,NA,1,"[0.883874700000888]","","",NA,NA,54,2
"bar","d","HIT","",NA,NA,1,"[0.45035700000153156]","","",NA,NA,54,2
"tree","l","No","",NA,NA,1,"[0.5672319000004791]","","",NA,NA,54,2
